Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1529546400;21.06.2018 05:00;617.1971;1090.8256;656.5;1044.3;35.01;35.01;35.01;35.01
1529550000;21.06.2018 06:00;664.7728;1151.1044;763;1189.8;39.37;39.37;39.37;39.37
1529553600;21.06.2018 07:00;769.3437;1188.616;891.2;1233.3;45.98;45.98;45.98;45.98
1529557200;21.06.2018 08:00;907.5029;1182.1235;995.4;1223.7;57.73;57.73;57.73;57.73
1529560800;21.06.2018 09:00;1009.4866;1191.7921;1036;1226.7;62.04;62.04;62.04;62.04
1529564400;21.06.2018 10:00;1028.7086;1202.6934;1051.4;1230.2;60.8;60.8;60.8;60.8
1529568000;21.06.2018 11:00;1035.5176;1209.4967;1039;1233.8;60.81;60.81;60.81;60.81
1529571600;21.06.2018 12:00;1014.9288;1226.1422;1025.5;1234.7;59.8;59.8;59.8;59.8
1529575200;21.06.2018 13:00;1027.3433;1231.4047;1053.2;1242;60.84;60.84;60.84;60.84
1529578800;21.06.2018 14:00;1029.7109;1243.7568;1030.7;1243.7;55.81;55.81;55.81;55.81
1529582400;21.06.2018 15:00;1018.5971;1274.3446;1022.9;1252;52.99;52.99;52.99;52.99
1529586000;21.06.2018 16:00;1016.0483;1265.1012;994;1247.8;49.11;49.11;57.65;57.65
1529589600;21.06.2018 17:00;952.2094;1237.0415;965.7;1236.1;41.92;41.92;51.09;51.09
1529593200;21.06.2018 18:00;945.3089;1234.8102;942.1;1244.5;49.83;49.83;52.3;52.3
1529596800;21.06.2018 19:00;883.6448;1190.7717;916.7;1239.5;60.59;60.59;60.59;60.59
1529600400;21.06.2018 20:00;878.2451;1128.3611;893.6;1235.3;59.08;59.08;59.08;59.08
1529604000;21.06.2018 21:00;864.8264;1215.896;875.3;1245.4;45.28;45.28;46.55;46.55
1529607600;21.06.2018 22:00;836.6922;1200.7518;835.9;899.6;40.37;40.37;40.37;40.37
1529611200;21.06.2018 23:00;790.5728;870.5281;785.6;814.1;38.79;38.79;38.79;38.79
1529614800;22.06.2018 00:00;727.1999;792.223;732.7;718.1;22.02;22.02;22.02;22.02
1529618400;22.06.2018 01:00;688.97;708.2498;681.3;542.4;15.86;15.86;15.86;15.86
1529622000;22.06.2018 02:00;649.2481;566.2399;661.2;562.6;15.21;15.21;15.21;15.21
1529625600;22.06.2018 03:00;634.0344;558.8484;639.8;579.4;13.09;13.09;13.09;13.09
1529629200;22.06.2018 04:00;624.2363;604.7232;625.5;587.5;4.56;4.56;4.56;4.56
1529632800;22.06.2018 05:00;582.8339;628.0248;648.3;597.4;4.34;4.34;4.34;4.34
1529636400;22.06.2018 06:00;634.8846;651.1484;757.9;604.8;10.38;10.38;10.38;10.38
1529640000;22.06.2018 07:00;734.2825;655.0421;883.1;618.5;32.35;32.35;32.35;32.35
1529643600;22.06.2018 08:00;870.9932;697.563;993.8;789.4;48.17;41.42;48.17;48.17
1529647200;22.06.2018 09:00;945.0047;911.2378;1032.7;878.4;42.49;42.49;49.57;49.57
1529650800;22.06.2018 10:00;1025.2423;869.5189;1029.3;795.6;53.66;42.72;53.66;53.66
1529654400;22.06.2018 11:00;972.6265;826.9912;1027.7;807.1;55.21;43.75;55.21;55.21
1529658000;22.06.2018 12:00;947.4105;811.9468;1004.4;816.8;57.23;41.95;57.23;57.23
1529661600;22.06.2018 13:00;932.2796;808.8211;1009.7;818.6;58.53;39.96;58.53;58.53
1529665200;22.06.2018 14:00;906.1594;830.3222;964.3;812.3;42.09;41.09;51;51
1529668800;22.06.2018 15:00;879.893;774.7919;919.5;809.3;42.04;41;42.04;42.04
1529672400;22.06.2018 16:00;863.9759;772.9583;924.5;758.5;42.04;35.08;51.04;51.04
1529676000;22.06.2018 17:00;835.0178;699.4958;876.6;729.5;42.01;33.47;51.05;51.05
1529679600;22.06.2018 18:00;821.2741;703.8657;851.4;703.2;38.78;37.08;51.07;51.07
1529683200;22.06.2018 19:00;799.6047;749.3284;835.6;785;43.26;43.26;58.53;58.53
1529686800;22.06.2018 20:00;781.1785;741.0163;810.6;755.5;42.1;42.1;59.07;59.07
1529690400;22.06.2018 21:00;761.2592;701.9904;791;644.1;42;36.52;46.08;46.08
1529694000;22.06.2018 22:00;720.394;600.2479;766.2;598.3;38.71;35.75;38.71;38.71
1529697600;22.06.2018 23:00;694.4167;579.1253;725.9;580.1;35.97;35.97;35.97;35.97
1529701200;23.06.2018 00:00;680.3423;608.9084;679.3;572.4;33.27;33.27;33.27;33.27
1529704800;23.06.2018 01:00;644.6966;605.1058;636.2;590.8;24.04;24.04;24.04;24.04
1529708400;23.06.2018 02:00;599.0892;580.4387;612.1;576;18.42;18.42;18.42;18.42
1529712000;23.06.2018 03:00;574.5166;572.6046;587;555.9;17.99;17.99;17.99;17.99
1529715600;23.06.2018 04:00;536.3747;570.3505;562.3;537.9;15.45;15.45;15.45;15.45
1529719200;23.06.2018 05:00;532.7823;554.9257;570.5;529.2;11.05;11.05;11.05;11.05
1529722800;23.06.2018 06:00;545.9971;522.5298;595;520.9;13.01;13.01;13.01;13.01
1529726400;23.06.2018 07:00;568.7081;516.2709;642.2;514.1;17.04;17.04;17.04;17.04
1529730000;23.06.2018 08:00;628.4747;533.6757;692.5;509.7;36.05;36.05;36.05;36.05
1529733600;23.06.2018 09:00;696.8698;621.0027;748.2;595.4;40.15;40.15;45.99;45.99
1529737200;23.06.2018 10:00;741.8775;647.6675;787;621;42.09;42.03;46.07;46.07
1529740800;23.06.2018 11:00;756.6776;625.5433;800.7;622.4;46.1;42.83;46.1;46.1
1529744400;23.06.2018 12:00;745.5383;620.7925;808.6;618;60.61;42.64;60.61;60.61
1529748000;23.06.2018 13:00;745.2322;574.027;806.5;611.4;56.77;42.19;56.77;56.77
1529751600;23.06.2018 14:00;737.791;555.7678;797.3;603.5;53.29;41.95;53.29;53.29
1529755200;23.06.2018 15:00;736.5807;567.4011;785.4;598.7;46.05;41.33;46.05;46.05
1529758800;23.06.2018 16:00;726.809;561.626;774.9;592.8;46.02;41.01;46.02;46.02
1529762400;23.06.2018 17:00;717.9105;546.7142;766.7;589.8;44.04;40.39;44.04;44.04
1529766000;23.06.2018 18:00;712.6487;548.1028;753.6;488.9;44.1;41.76;44.1;44.1
1529769600;23.06.2018 19:00;688.6395;448.0031;730;487.2;44.03;41.95;44.03;44.03
1529773200;23.06.2018 20:00;675.5817;435.4581;711.5;482.6;43.09;42.52;43.09;43.09
1529776800;23.06.2018 21:00;662.293;435.4464;704.4;483;42.96;42.67;42.96;42.96
1529780400;23.06.2018 22:00;645.3665;429.6715;694.7;483.9;42.6;42.6;42.6;42.6
1529784000;23.06.2018 23:00;629.373;429.5819;696.5;485.2;42.26;42.26;42.26;42.26
1529787600;24.06.2018 00:00;649.7484;446.8761;665.4;448;39.44;39.44;39.44;39.44
1529791200;24.06.2018 01:00;613.0088;431.3418;617.7;467;39.66;39.66;39.66;39.66
1529794800;24.06.2018 02:00;592.0434;454.4168;593.7;444.7;38.01;38.01;38.01;38.01
1529798400;24.06.2018 03:00;565.8677;478.0092;574.2;462.7;36.61;36.61;36.61;36.61
1529802000;24.06.2018 04:00;526.1404;517.7891;553.5;478.9;35.78;35.78;35.78;35.78
1529805600;24.06.2018 05:00;518.3069;516.3919;557.6;520.3;35.45;35.45;35.45;35.45
1529809200;24.06.2018 06:00;527.3126;564.7557;578.7;549.4;35.59;35.59;35.59;35.59
1529812800;24.06.2018 07:00;548.621;566.9443;617;657.4;39.14;39.14;39.14;39.14
1529816400;24.06.2018 08:00;580.1762;570.616;667.2;654.3;40.72;40.72;40.72;40.72
1529820000;24.06.2018 09:00;627.208;602.8649;718.7;799.3;43.08;43.08;43.08;43.08
1529823600;24.06.2018 10:00;671.3978;627.4747;744.5;837.7;43.33;43.33;43.33;43.33
1529827200;24.06.2018 11:00;695.7837;763.045;755.4;846.2;43.96;43.96;43.96;43.96
1529830800;24.06.2018 12:00;717.5214;770.308;760.1;831.7;44.35;44.35;44.35;44.35
1529834400;24.06.2018 13:00;722.6227;833.249;761.9;862.1;44.28;44.28;44.28;44.28
1529838000;24.06.2018 14:00;715.5171;868.9641;760.5;870.5;44.14;44.14;44.14;44.14
1529841600;24.06.2018 15:00;711.1299;838.5041;757.3;876.4;44.24;44.24;44.24;44.24
1529845200;24.06.2018 16:00;725.3187;810.7983;757.8;881.8;43.9;43.9;43.9;43.9
1529848800;24.06.2018 17:00;724.3143;801.8069;754.4;887.4;43.91;43.91;43.91;43.91
1529852400;24.06.2018 18:00;751.1411;870.2575;759.2;953.4;44.06;44.06;44.06;44.06
1529856000;24.06.2018 19:00;752.363;930.6621;757.9;984.1;44.32;44.32;44.32;44.32
1529859600;24.06.2018 20:00;748.5941;963.1101;751.1;948.9;44.95;44.95;44.95;44.95
1529863200;24.06.2018 21:00;762.8564;938.9276;753.7;983.3;44.91;44.91;44.91;44.91
1529866800;24.06.2018 22:00;728.7278;932.8704;740.3;984.2;45.56;45.56;45.56;45.56
1529870400;24.06.2018 23:00;702.8382;965.5129;706.6;988.7;45.52;45.52;45.52;45.52
1529874000;25.06.2018 00:00;658.6513;967.9897;667.2;992.3;43.29;43.29;43.29;43.29
1529877600;25.06.2018 01:00;596.2813;967.19;621.9;999.7;42.56;42.56;42.56;42.56
1529881200;25.06.2018 02:00;578.8208;992.931;598.3;1004.5;40.97;40.97;40.97;40.97
1529884800;25.06.2018 03:00;566.9874;995.7983;570.9;1032.1;39.68;39.68;39.68;39.68
1529888400;25.06.2018 04:00;561.0477;1021.0335;555.3;1049;39.32;39.32;39.32;39.32
1529892000;25.06.2018 05:00;557.3835;1020.525;576;1028.6;36.98;36.98;36.98;36.98
1529895600;25.06.2018 06:00;596.1786;1082.896;689.6;1111.5;43.04;43.04;43.04;43.04
1529899200;25.06.2018 07:00;725.3868;1074.8143;821.1;1133;46.32;46.32;46.32;46.32
1529902800;25.06.2018 08:00;860.6118;1091.9178;946.6;1123;57.22;57.22;57.22;57.22
1529906400;25.06.2018 09:00;965.3415;986.4725;1003.5;1116.8;64.11;64.11;65.61;65.61
1529910000;25.06.2018 10:00;972.8102;1008.1568;1024;1073;62.78;62.78;69.64;69.64
1529913600;25.06.2018 11:00;982.674;1019.9885;1032.5;1083.2;64.76;64.76;71.9;71.9
1529917200;25.06.2018 12:00;968.4732;1013.7629;1017;1099.6;66.79;66.79;72.06;72.06
1529920800;25.06.2018 13:00;997.653;1064.7832;1032.3;1097.3;58.88;58.88;76.72;76.72
1529924400;25.06.2018 14:00;1005.9511;1094.17;1014.7;1096.4;56.84;56.84;72.02;72.02
1529928000;25.06.2018 15:00;985.0513;1088.3163;1002.2;1094.2;57.87;57.87;69.42;69.42
1529931600;25.06.2018 16:00;977.29;1098.6755;974.1;1089.7;46.34;46.34;59.2;59.2
1529935200;25.06.2018 17:00;924.0723;1024.3092;947.7;1085.6;45.49;45.49;58;58
1529938800;25.06.2018 18:00;904.0925;1022.8229;922.3;1081.6;46.49;46.49;56.8;56.8
1529942400;25.06.2018 19:00;867.6567;1043.0651;903.4;1078.6;50.59;50.59;55.85;55.85
1529946000;25.06.2018 20:00;853.8576;1071.9875;882.6;1073.8;50.23;50.23;57.04;57.04
1529949600;25.06.2018 21:00;836.991;1066.5002;858.9;1075.6;46.07;46.07;55.52;55.52
1529953200;25.06.2018 22:00;815.6235;993.935;818.9;1076.9;45.77;45.77;48.87;48.87
1529956800;25.06.2018 23:00;772.2388;1056.7562;768.7;1077.2;45.59;45.59;46.7;46.7
1529960400;26.06.2018 00:00;726.1129;1068.8307;713.2;1076.5;43.99;43.99;43.99;43.99
1529964000;26.06.2018 01:00;683.3875;1062.5947;665.5;1082.1;44.09;44.09;44.09;44.09
1529967600;26.06.2018 02:00;658.3109;1076.5458;640.2;1081.6;42.26;42.26;42.26;42.26
1529971200;26.06.2018 03:00;628.6414;1042.9562;625;1084.5;41.28;41.28;41.28;41.28
1529974800;26.06.2018 04:00;582.393;1084.156;609.5;1083.3;41.56;41.56;41.56;41.56
1529978400;26.06.2018 05:00;587.5309;1075.7955;637.9;1085.2;41.15;41.15;41.15;41.15
1529982000;26.06.2018 06:00;644.5897;1077.7919;734.1;1082.2;43.34;43.34;43.34;43.34
1529985600;26.06.2018 07:00;759.3978;1072.9088;862.3;1077.2;47.56;47.56;47.56;47.56
1529989200;26.06.2018 08:00;865.52;1074.313;957;1074.2;56.96;56.96;56.96;56.96
1529992800;26.06.2018 09:00;969.3431;1069.8331;995.7;1075.3;60.17;60.17;62.39;62.39
1529996400;26.06.2018 10:00;990.9165;1077.9712;1005.1;1075.4;60.21;60.21;69.09;69.09
1530000000;26.06.2018 11:00;1008.8189;1075.9327;999.8;1075.8;60.74;60.74;68.14;68.14
1530003600;26.06.2018 12:00;989.1151;1074.5087;988.1;1076.3;58.05;58.05;69.46;69.46
1530007200;26.06.2018 13:00;999.8723;1079.3351;999.9;1077.9;55.23;55.23;69.41;69.41
1530010800;26.06.2018 14:00;977.8348;1080.8994;985.2;1080.5;52.58;52.58;69.3;69.3
1530014400;26.06.2018 15:00;964.303;1010.9631;977.8;1082.2;50.83;50.83;60.59;60.59
1530018000;26.06.2018 16:00;942.152;995.2754;948.7;1085;48.79;48.79;60.57;60.57
1530021600;26.06.2018 17:00;916.1884;992.4993;929.6;1079;46.98;46.98;55.1;55.1
1530025200;26.06.2018 18:00;922.9667;993.5961;914.8;1079.4;47.79;47.79;52.67;52.67
1530028800;26.06.2018 19:00;867.7834;993.2415;894.7;1078.2;49.83;49.83;52.73;52.73
1530032400;26.06.2018 20:00;862.3039;974.8235;878.8;1074.9;48.17;48.17;54.88;54.88
1530036000;26.06.2018 21:00;841.1591;1030.7823;852.2;1075.7;47.04;47.04;53.4;53.4
1530039600;26.06.2018 22:00;806.3252;1017.8101;810.9;1076.5;46.79;46.79;51.64;51.64
1530043200;26.06.2018 23:00;756.6197;1042.4135;759.7;1077.7;46.51;46.51;49.41;49.41
1530046800;27.06.2018 00:00;699.6075;1077.2159;704.7;1077.3;44.42;44.42;44.42;44.42
1530050400;27.06.2018 01:00;657.7858;1054.4774;658;1074.7;43.96;43.96;43.96;43.96
1530054000;27.06.2018 02:00;629.8134;1056.244;639.4;1073.6;41.94;41.94;41.94;41.94
1530057600;27.06.2018 03:00;611.9911;1054.5088;618.6;1075.5;41.62;41.62;41.62;41.62
1530061200;27.06.2018 04:00;585.9553;1062.4867;601.4;1073.7;41.48;41.48;41.48;41.48
1530064800;27.06.2018 05:00;591.3577;1069.0278;628.7;1075.8;40.33;40.33;40.33;40.33
1530068400;27.06.2018 06:00;632.3297;1076.6831;729.5;1076;43.82;43.82;43.82;43.82
1530072000;27.06.2018 07:00;752.5999;1079.4979;858.1;1075.6;47.29;47.29;49.56;49.56
1530075600;27.06.2018 08:00;889.7703;1079.4506;967.2;1075.4;47.78;47.78;58.17;58.17
1530079200;27.06.2018 09:00;970.3764;1068.0085;1010.5;1077.2;49.12;49.12;69.14;69.14
1530082800;27.06.2018 10:00;998.1878;1076.4864;1016.1;1079;49.14;49.14;71.85;71.85
1530086400;27.06.2018 11:00;1009.0976;1016.2004;1008.1;1074.7;49.12;49.12;71.49;71.49
1530090000;27.06.2018 12:00;993.9581;1009.2004;996.7;1083.2;49.11;49.11;80.81;80.81
1530093600;27.06.2018 13:00;991.8855;1082.0852;1016.5;1085.8;49.15;49.15;80.61;80.61
1530097200;27.06.2018 14:00;1010.2996;1085.4896;999.3;1105.5;49.17;49.17;76.05;76.05
1530100800;27.06.2018 15:00;988.48;1045.5471;989.5;1109.9;48.7;48.7;71.78;71.78
1530104400;27.06.2018 16:00;977.3532;1091.9242;960.1;1092.2;48.15;48.15;63.09;63.09
1530108000;27.06.2018 17:00;951.5901;1087.6759;932.1;1092;47.55;47.55;61.75;61.75
1530111600;27.06.2018 18:00;921.9765;1054.0834;912.9;1090.5;48.15;48.15;58.54;58.54
1530115200;27.06.2018 19:00;893.6749;1043.7506;894.4;1087.1;49.05;49.05;52.05;52.05
1530118800;27.06.2018 20:00;880.296;1040.3639;875.5;1085.2;48.79;48.79;55.2;55.2
1530122400;27.06.2018 21:00;868.071;994.6871;850.7;1086.9;47.89;47.89;52.6;52.6
1530126000;27.06.2018 22:00;833.6232;1001.3748;811.7;1090.9;48.14;48.14;50.02;50.02
1530129600;27.06.2018 23:00;771.7233;1018.5931;763.5;1093.4;47.7;47.7;47.7;47.7
1530133200;28.06.2018 00:00;717.9514;1095.1283;709;1094.7;45.34;45.34;45.34;45.34
1530136800;28.06.2018 01:00;661.9891;1097.7637;657;1099.1;44.7;44.7;44.7;44.7
1530140400;28.06.2018 02:00;640.7123;1104.2705;641.8;1087.9;41.67;41.67;41.67;41.67
1530144000;28.06.2018 03:00;621.699;1090.7919;619.1;1085.4;41.63;41.63;41.63;41.63
1530147600;28.06.2018 04:00;591.0228;1096.291;599.2;1091;41.03;41.03;41.03;41.03
1530151200;28.06.2018 05:00;595.4481;1090.9124;628.6;1089.3;40;40;40;40
1530154800;28.06.2018 06:00;634.8187;1083.2007;739.1;1084.5;44.01;44.01;44.01;44.01
1530158400;28.06.2018 07:00;768.3076;1078.353;858.4;1080.9;47.13;47.13;47.13;47.13
1530162000;28.06.2018 08:00;876.7639;1074.4198;966;1079.9;52.57;52.57;52.96;52.96
1530165600;28.06.2018 09:00;978.3074;1071.0283;1009.6;1080.2;54.98;54.98;58.5;58.5
1530169200;28.06.2018 10:00;1005.0391;1068.5254;1013.4;1081.7;53.13;53.13;60.61;60.61
1530172800;28.06.2018 11:00;1004.2969;1073.1317;1013.9;1083.8;51.43;51.43;60.65;60.65
1530176400;28.06.2018 12:00;998.2899;1077.1504;1000;1084.9;52.34;52.34;60.62;60.62
1530180000;28.06.2018 13:00;1016.4703;1015.0148;1019.4;1086.8;51.66;51.66;61.79;61.79
1530183600;28.06.2018 14:00;1021.5811;1055.8268;1005.8;1088.8;50.16;50.16;61.74;61.74
1530187200;28.06.2018 15:00;1012.1516;1075.8394;999.8;1090.6;50.43;50.43;61.1;61.1
1530190800;28.06.2018 16:00;989.9874;1035.4185;965.4;1091.8;47.59;47.59;60.67;60.67
1530194400;28.06.2018 17:00;964.5461;1025.4448;938.6;1092.2;46.68;46.68;60.63;60.63
1530198000;28.06.2018 18:00;952.7309;1029.5806;922;1092.3;47.38;47.38;56.07;56.07
1530201600;28.06.2018 19:00;914.1091;1028.5848;892.3;1092.3;50.8;50.8;52.74;52.74
1530205200;28.06.2018 20:00;893.1878;1021.6519;867.5;1094.6;49.17;49.17;55.8;55.8
1530208800;28.06.2018 21:00;881.8644;1022.8655;847.2;1103.2;46.88;46.88;53.9;53.9
1530212400;28.06.2018 22:00;848.3211;1024.0111;807.9;1117.4;45.78;45.78;51.5;51.5
1530216000;28.06.2018 23:00;789.6091;1062.0367;755.9;1134.3;45.71;45.71;46.1;46.1
1530219600;29.06.2018 00:00;721.4404;1145.4131;710.7;1150.5;41.46;41.46;41.46;41.46
1530223200;29.06.2018 01:00;659.6403;1125.5852;667.7;887.1;39;39;39;39
1530226800;29.06.2018 02:00;633.1077;777.7283;645.8;798.1;37.89;37.89;37.89;37.89
1530230400;29.06.2018 03:00;651.1025;785.1316;621.3;763.3;36.02;36.02;36.02;36.02
1530234000;29.06.2018 04:00;616.2141;820.0673;603.9;749.3;33.98;33.98;35.65;35.65
1530237600;29.06.2018 05:00;610.7711;750.9099;632.5;753.1;33.96;33.96;35.34;35.34
1530241200;29.06.2018 06:00;635.7407;843.7272;737;1013.4;38.15;38.15;38.15;38.15
1530244800;29.06.2018 07:00;761.0004;1050.8754;855.1;1161.8;45.15;45.15;50.45;50.45
1530248400;29.06.2018 08:00;891.7507;1088.3571;965.8;1204;47.85;47.85;67.66;67.66
1530252000;29.06.2018 09:00;970.4904;1160.0996;1016.2;1202.9;49.07;49.07;71.64;71.64
1530255600;29.06.2018 10:00;1000.3992;1177.1293;1020.7;1210.7;49.58;49.58;71.65;71.65
1530259200;29.06.2018 11:00;1011.3257;1160.3046;1016.8;1212.3;49.45;49.45;71.61;71.61
1530262800;29.06.2018 12:00;983.7191;1149.5521;1007.3;1215.1;49.09;49.09;61.87;61.87
1530266400;29.06.2018 13:00;993.9856;1171.6451;1024.4;1218.3;48.21;48.21;64.3;64.3
1530270000;29.06.2018 14:00;973.5115;1192.4202;1007.7;1229.1;47.74;47.74;61.85;61.85
1530273600;29.06.2018 15:00;949.5645;1247.2279;991.8;1199.2;47.08;47.08;61.06;61.06
1530277200;29.06.2018 16:00;950.1931;1226.2377;964;1243.1;46.43;46.43;55.81;55.81
1530280800;29.06.2018 17:00;925.0928;1188.0908;930.4;1231.8;46.17;46.17;51.62;51.62
1530284400;29.06.2018 18:00;908.7864;1188.4462;918.6;1228.4;46.18;46.18;51.03;51.03
1530288000;29.06.2018 19:00;885.1287;1176.1332;893.3;1215.2;47.72;47.72;50.74;50.74
1530291600;29.06.2018 20:00;853.8247;1198.5914;864.4;1177.5;48.71;48.71;50.95;50.95
1530295200;29.06.2018 21:00;840.7582;1137.2087;842.1;1205;48.6;48.6;49.73;49.73
1530298800;29.06.2018 22:00;803.0131;1147.2308;792;1178.7;48.26;48.26;48.66;48.66
1530302400;29.06.2018 23:00;753.8503;1176.6844;759.1;1195.9;46.98;46.98;46.98;46.98
1530306000;30.06.2018 00:00;720.8909;1199.7159;698.6;1199.2;43.28;43.28;43.28;43.28
1530309600;30.06.2018 01:00;684.8657;1130.8519;667.1;907.5;45.04;45.04;45.04;45.04
1530313200;30.06.2018 02:00;635.6879;836.7864;644.8;859.2;43.05;43.05;43.05;43.05
1530316800;30.06.2018 03:00;623.0905;863.2663;617.8;856;43.23;43.23;43.23;43.23
1530320400;30.06.2018 04:00;580.7249;883.322;594.3;850.8;40.21;40.21;40.21;40.21
1530324000;30.06.2018 05:00;576.2444;833.1536;599.2;845.1;40.65;40.65;40.65;40.65
1530327600;30.06.2018 06:00;592.8585;823.3105;634.8;806.9;43.17;43.17;43.17;43.17
1530331200;30.06.2018 07:00;624.387;804.7895;689.4;852.8;44.78;44.78;44.78;44.78
1530334800;30.06.2018 08:00;684.0298;799.4637;752;851.6;46.03;46.03;46.03;46.03
1530338400;30.06.2018 09:00;761.2311;786.1445;813.6;837.8;47.7;47.7;47.7;47.7
1530342000;30.06.2018 10:00;800.1039;785.2917;839.9;848;47.62;47.62;47.62;47.62
1530345600;30.06.2018 11:00;812.2892;810.7317;839.8;850.9;48.22;48.22;48.22;48.22
1530349200;30.06.2018 12:00;811.2952;784.0906;833.8;851;47.92;47.92;47.92;47.92
1530352800;30.06.2018 13:00;804.8879;844.685;827;845.9;47.5;47.5;47.5;47.5
1530356400;30.06.2018 14:00;804.1063;811.8869;817.5;836.6;46.34;46.34;46.34;46.34
1530360000;30.06.2018 15:00;781.9677;788.5361;808.2;831.6;45.82;45.82;45.82;45.82
1530363600;30.06.2018 16:00;756.8083;785.4553;798.3;824.9;45.44;45.44;45.44;45.44
1530367200;30.06.2018 17:00;761.7961;802.6732;790.2;818.5;45.42;45.42;45.42;45.42
1530370800;30.06.2018 18:00;755.123;771.5633;784.4;811.6;46.37;46.37;46.37;46.37
1530374400;30.06.2018 19:00;752.0093;752.8897;777.3;809.2;47.62;47.62;47.62;47.62
1530378000;30.06.2018 20:00;753.5842;756.0521;764.4;789.5;48.54;48.54;48.54;48.54
1530381600;30.06.2018 21:00;739.5904;765.206;751.4;781.6;48.16;48.16;48.16;48.16
1530385200;30.06.2018 22:00;719.0954;766.847;724.8;818.6;47.51;47.51;47.51;47.51
1530388800;30.06.2018 23:00;673.0899;792.3027;703.2;825.8;47.38;47.38;47.38;47.38
1530392400;01.07.2018 00:00;664.6197;809.5403;659.4;854.6;45.45;45.45;45.45;45.45
1530396000;01.07.2018 01:00;625.1124;910.0552;629.7;878.3;46.08;46.08;46.08;46.08
1530399600;01.07.2018 02:00;594.3809;878.393;612.9;901.1;44.49;44.49;44.49;44.49
1530403200;01.07.2018 03:00;590.9468;876.9502;589.5;881.7;43.12;43.12;43.12;43.12
1530406800;01.07.2018 04:00;533.8044;884.8294;560.9;890.4;42.36;42.36;42.36;42.36
1530410400;01.07.2018 05:00;537.1428;880.9291;571.7;903.6;42.06;42.06;42.06;42.06
1530414000;01.07.2018 06:00;544.0668;927.5767;599.1;1008.4;42.33;42.33;42.33;42.33
1530417600;01.07.2018 07:00;588.8183;992.4526;648.9;1062.6;44.16;44.16;44.16;44.16
1530421200;01.07.2018 08:00;634.3467;1043.1406;707.2;1069.3;45.02;45.02;45.02;45.02
1530424800;01.07.2018 09:00;709.6841;1032.7062;770.3;1065.1;45.42;45.42;45.42;45.42
1530428400;01.07.2018 10:00;758.9871;1047.8722;795.9;1067.4;45.57;45.57;45.57;45.57
1530432000;01.07.2018 11:00;775.1956;1057.3376;802.2;1068.8;45.97;45.97;45.97;45.97
1530435600;01.07.2018 12:00;794.3279;1095.9669;801.9;1064.8;46.03;46.03;46.03;46.03
1530439200;01.07.2018 13:00;790.4789;1044.2128;798.1;1065.3;46.02;46.02;46.02;46.02
1530442800;01.07.2018 14:00;772.4705;1054.8365;793.5;1065.7;45.82;45.82;45.82;45.82
1530446400;01.07.2018 15:00;762.6777;1012.7863;797.6;1085.4;45.61;45.61;45.61;45.61
1530450000;01.07.2018 16:00;773.4435;1001.8969;800.7;1096;46;46;46;46
1530453600;01.07.2018 17:00;772.985;1025.0702;795.8;1060.5;45.92;45.92;45.92;45.92
1530457200;01.07.2018 18:00;786.112;1030.0654;801.3;1057.1;46.25;46.25;46.25;46.25
1530460800;01.07.2018 19:00;777.1504;1049.9047;801.2;1053.6;46.79;46.79;46.79;46.79
1530464400;01.07.2018 20:00;774.5899;1048.6915;811.6;1106.9;48.37;48.37;48.37;48.37
1530468000;01.07.2018 21:00;777.8307;1097.8987;791.6;1119.2;48.91;48.91;48.91;48.91
1530471600;01.07.2018 22:00;749.1627;1091.3607;765.5;1069.6;47.04;47.04;47.04;47.04
1530475200;01.07.2018 23:00;699.3813;1092.7279;723.6;1050.9;48.04;48.04;48.04;48.04
1530478800;02.07.2018 00:00;684.5703;1100.6748;679.7;1067.5;46.53;46.53;46.08;46.53
1530482400;02.07.2018 01:00;635.6136;1097.9713;646.3;1329.8;47.7;47.7;47.7;47.7
1530486000;02.07.2018 02:00;602.8192;1223.6343;630.7;1266.7;46.21;46.21;46.21;46.21
1530489600;02.07.2018 03:00;595.8379;1230.1471;605.8;1329.7;45.91;45.91;45.91;45.91
1530493200;02.07.2018 04:00;573.4951;1238.2803;591;1323.8;45.39;45.39;45.39;45.39
1530496800;02.07.2018 05:00;573.4113;1265.8698;623.3;1322.1;44.28;44.28;44.28;44.28
1530500400;02.07.2018 06:00;633.7418;1282.552;731.6;1334.3;46;46;46;46
1530504000;02.07.2018 07:00;743.7739;1284.6168;864.5;1332;49.49;49.49;49.49;49.49
1530507600;02.07.2018 08:00;856.202;1334.2589;974.4;1344.3;50.96;50.96;50.96;50.96
1530511200;02.07.2018 09:00;965.1929;1294.8955;1017.5;1434.3;54.02;54.02;54.02;54.02
1530514800;02.07.2018 10:00;1003.6643;1315.3441;1030.4;1432.8;52.14;52.14;52.14;52.14
1530518400;02.07.2018 11:00;1023.717;1369.0824;1034;1429.8;50.82;50.82;50.82;50.82
1530522000;02.07.2018 12:00;1016.1479;1361.6547;1023.8;1425.5;50.79;50.79;50.79;50.79
1530525600;02.07.2018 13:00;1035.1136;1383.8217;1037;1417.6;51.35;51.35;51.35;51.35
1530529200;02.07.2018 14:00;1029.2664;1370.9286;1027.6;1390.5;50.9;50.9;51.35;51.35
