Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1486796400;11.02.2017 09:00;1181.1265;1018.2229;1167.5;985.3;34.06;32.19;34.06;34.06
1486800000;11.02.2017 10:00;1229.1362;1020.4526;1197.5;984.2;39.84;32.75;39.84;39.84
1486803600;11.02.2017 11:00;1235.8658;1014.3868;1196.6;934.4;42.77;32.94;42.77;42.77
1486807200;11.02.2017 12:00;1221.2135;1010.8434;1193.4;952.2;42.97;32.61;42.97;42.97
1486810800;11.02.2017 13:00;1207.402;1005.8713;1186.3;962.3;39.7;32.3;39.7;39.7
1486814400;11.02.2017 14:00;1182.2102;984.6545;1169.5;938.5;39.69;32.13;39.69;39.69
1486818000;11.02.2017 15:00;1176.4084;1018.6608;1161.1;1038.7;32.36;32.01;33.62;33.62
1486821600;11.02.2017 16:00;1174.1921;1080.7257;1158;1059.2;32.86;32.86;34.59;34.59
1486825200;11.02.2017 17:00;1189.3583;1085.7025;1223.5;1040.9;37.5;35.95;37.5;37.5
1486828800;11.02.2017 18:00;1268.658;1087.7878;1234.4;1043.4;42.21;38.36;42.21;42.21
1486832400;11.02.2017 19:00;1248.6012;1093.6205;1212.3;1046.2;41.62;37.12;41.62;41.62
1486836000;11.02.2017 20:00;1224.0596;1109.1427;1172.8;1048.1;32.97;32.97;40.31;40.31
1486839600;11.02.2017 21:00;1182.913;1095.8914;1109.6;1010.7;32.5;32.5;35.7;35.7
1486843200;11.02.2017 22:00;1129.7164;1106.6542;1050.9;1031.3;32.46;32.46;33.78;33.78
1486846800;11.02.2017 23:00;1043.0066;1098.4141;991.2;1002;32.2;32.2;32.2;32.2
1486850400;12.02.2017 00:00;987.4627;1059.4537;947.2;992.9;31.86;31.86;31.86;31.86
1486854000;12.02.2017 01:00;950.0615;1056.9318;933.2;1028.8;31.43;31.43;31.43;31.43
1486857600;12.02.2017 02:00;909.8762;1050.0077;918.9;1020;31.06;31.06;31.06;31.06
1486861200;12.02.2017 03:00;880.9197;1004.655;910.7;1010.1;30.4;30.4;30.4;30.4
1486864800;12.02.2017 04:00;878.8581;1004.2766;908.8;1010.5;30.41;30.41;30.41;30.41
1486868400;12.02.2017 05:00;893.5117;1017.4083;921.1;1013;29.78;29.78;29.78;29.78
1486872000;12.02.2017 06:00;913.6514;1051.6276;953.9;1012.1;29.9;29.9;29.9;29.9
1486875600;12.02.2017 07:00;949.8804;1050.5133;994.4;1011.9;30.36;30.36;30.36;30.36
1486879200;12.02.2017 08:00;982.8924;1047.986;1041.5;1011.7;30.99;30.99;30.99;30.99
1486882800;12.02.2017 09:00;1057.8751;1056.2301;1103.1;1049.2;31.69;31.69;31.69;31.69
1486886400;12.02.2017 10:00;1089.9598;1044.9171;1141.3;1052.4;32.29;32.29;32.29;32.29
1486890000;12.02.2017 11:00;1133.8199;1046.5516;1151.1;1070.2;32.57;32.57;32.57;32.57
1486893600;12.02.2017 12:00;1128.7213;1087.5735;1144.5;1048;32.5;32.5;32.5;32.5
1486897200;12.02.2017 13:00;1137.045;1055.6003;1140.6;1053.5;31.57;31.57;31.57;31.57
1486900800;12.02.2017 14:00;1126.0472;1095.2827;1131;1040.9;30.96;30.96;31.01;31.01
1486904400;12.02.2017 15:00;1121.455;1076.6506;1130.2;1045.9;30.91;30.91;30.91;30.91
1486908000;12.02.2017 16:00;1116.2416;1073.7664;1134.5;1068.2;31.27;31.27;31.27;31.27
1486911600;12.02.2017 17:00;1172.0679;1140.3929;1206.6;1090.8;32.14;32.14;32.14;32.14
1486915200;12.02.2017 18:00;1241.379;1137.5209;1232.6;1117.7;33.56;33.56;35.54;35.54
1486918800;12.02.2017 19:00;1222.826;1166.6405;1224.5;1130.1;33.67;33.67;35.56;35.56
1486922400;12.02.2017 20:00;1214.9415;1148.9437;1189.5;1141.8;33.4;33.4;35.53;35.53
1486926000;12.02.2017 21:00;1180.342;1142.3324;1125.9;1151.1;32.92;32.92;32.92;32.92
1486929600;12.02.2017 22:00;1097.5807;1155.7289;1050.7;1159.7;32.32;32.32;32.32;32.32
1486933200;12.02.2017 23:00;1022.4409;1192.1747;984.1;1186;32.39;32.39;32.39;32.39
1486936800;13.02.2017 00:00;949.5493;1236.1061;940.8;1182.6;31.35;31.35;31.35;31.35
1486940400;13.02.2017 01:00;906.7687;1346.8639;899.8;1366.3;28.83;28.83;28.83;28.83
1486944000;13.02.2017 02:00;884.0889;1389.3578;879.7;1406;29.68;29.68;29.68;29.68
1486947600;13.02.2017 03:00;879.168;1451.7021;870;1455.3;30.37;30.37;30.37;30.37
1486951200;13.02.2017 04:00;867.2431;1482.9786;879.2;1493.6;29.83;29.83;29.83;29.83
1486954800;13.02.2017 05:00;874.2544;1484.2764;920.9;1523;30.76;30.76;30.76;30.76
1486958400;13.02.2017 06:00;961.4695;1673.2671;1053.2;1754.6;32.22;32.22;32.22;32.22
1486962000;13.02.2017 07:00;1139.4198;1889.2208;1191.8;1893.7;36.58;36.58;36.58;36.58
1486965600;13.02.2017 08:00;1243.4694;2013.267;1287.2;1983.9;38.36;38.36;45.09;45.09
1486969200;13.02.2017 09:00;1327.4935;2032.8916;1325.1;1982.7;40.18;40.18;49.54;49.54
1486972800;13.02.2017 10:00;1333.8994;2038.5646;1324.2;1972;38.16;38.16;49.59;49.59
1486976400;13.02.2017 11:00;1321.4967;1951.9825;1327.1;1910.8;35.92;35.92;49.65;49.65
1486980000;13.02.2017 12:00;1290.6749;1946.1913;1294.8;1843.9;33.84;33.84;45.06;45.06
1486983600;13.02.2017 13:00;1295.2784;1855.7501;1313.7;1865.3;33.55;33.55;37.24;37.24
1486987200;13.02.2017 14:00;1275.0934;1866.6056;1297;1817.1;33.48;33.48;34.22;34.22
1486990800;13.02.2017 15:00;1267.5128;1897.7103;1282;1897.4;33.36;33.36;42.07;42.07
1486994400;13.02.2017 16:00;1252.4584;1903.7227;1267.3;1880.9;33.16;33.16;42.47;42.47
1486998000;13.02.2017 17:00;1228.6591;1905.0414;1306;1866.8;33.6;33.6;45.63;45.63
1487001600;13.02.2017 18:00;1318.3906;1896.0514;1311.5;1863.6;34.39;34.39;51.76;51.76
1487005200;13.02.2017 19:00;1280.9572;1942.6436;1276.2;1875.7;34.16;34.16;52.83;52.83
1487008800;13.02.2017 20:00;1249.7023;1921.432;1234.1;1865.3;33.51;33.51;45.29;45.29
1487012400;13.02.2017 21:00;1210.8007;1925.7133;1168;1857.7;33.12;33.12;42.08;42.08
1487016000;13.02.2017 22:00;1132.9906;1916.2842;1081.8;1855.5;32.84;32.84;32.84;32.84
1487019600;13.02.2017 23:00;1020.3027;1915.6422;991.4;1871.9;32.19;32.19;32.19;32.19
1487023200;14.02.2017 00:00;941.9429;1931.379;912.9;1877.2;31.51;31.51;31.51;31.51
1487026800;14.02.2017 01:00;893.5986;1903.5656;899.4;1866.6;30.49;30.49;30.49;30.49
1487030400;14.02.2017 02:00;876.4136;1855.181;886.2;1862.9;30.03;30.03;30.03;30.03
1487034000;14.02.2017 03:00;869.7773;1842.2225;876.7;1862.2;30.1;30.1;30.1;30.1
1487037600;14.02.2017 04:00;858.6872;1775.2994;886.5;1857.6;30.14;30.14;30.14;30.14
1487041200;14.02.2017 05:00;866.989;1792.5444;932.9;1868;30.62;30.62;30.62;30.62
1487044800;14.02.2017 06:00;926.4754;1884.9414;1057.6;1861.6;31.66;31.66;31.66;31.66
1487048400;14.02.2017 07:00;1096.9344;1844.1865;1210.4;1883.5;33.05;33.05;34.74;34.74
1487052000;14.02.2017 08:00;1175.3363;1872.4186;1282.8;1880;36.19;36.19;46.83;46.83
1487055600;14.02.2017 09:00;1258.2561;1916.9955;1304.9;1882.2;38.04;38.04;49.42;49.42
1487059200;14.02.2017 10:00;1256.4327;1862.7509;1299.5;1895.4;38.15;38.15;46.89;46.89
1487062800;14.02.2017 11:00;1235.1458;1852.6227;1290.4;1876.7;36.86;36.86;45.71;45.71
1487066400;14.02.2017 12:00;1200.3198;1810.3253;1266.1;1829.7;33.86;33.86;45.05;45.05
1487070000;14.02.2017 13:00;1194.3086;1718.626;1281.6;1797.9;33.37;33.37;45.07;45.07
1487073600;14.02.2017 14:00;1193.0879;1711.0804;1270.5;1817.6;34.65;34.65;45.05;45.05
1487077200;14.02.2017 15:00;1187.6682;1750.016;1269.5;1860.3;35.96;35.96;44.18;44.18
1487080800;14.02.2017 16:00;1177.1322;1776;1251.4;1855.4;35.74;35.74;42.95;42.95
1487084400;14.02.2017 17:00;1154.7509;1772.3336;1279.4;1849.5;38.52;38.52;47.68;47.68
1487088000;14.02.2017 18:00;1253.6982;1791.0011;1288.2;1846;47.86;47.86;54.58;51.19
1487091600;14.02.2017 19:00;1216.1959;1794.541;1251.4;1843.3;51.69;51.69;51.69;51.69
1487095200;14.02.2017 20:00;1194.778;1785.4506;1217;1833.3;36.49;36.49;46.33;46.33
1487098800;14.02.2017 21:00;1163.9753;1715.6416;1152.4;1801.7;33.84;33.84;45.03;45.03
1487102400;14.02.2017 22:00;1075.1991;1721.6948;1071;1806.4;34.91;34.91;34.91;34.91
1487106000;14.02.2017 23:00;976.3653;1746.8959;984;1780.9;33.04;33.04;33.04;33.04
1487109600;15.02.2017 00:00;912.1664;1741.1938;928.9;1740.6;32.17;32.17;32.17;32.17
1487113200;15.02.2017 01:00;863.1699;1676.3661;903.2;1722.6;32.11;32.11;32.11;32.11
1487116800;15.02.2017 02:00;873.4543;1670.2842;888.4;1719.7;32.21;32.21;32.21;32.21
1487120400;15.02.2017 03:00;870.9139;1662.0289;883.9;1719.6;32.32;32.32;32.32;32.32
1487124000;15.02.2017 04:00;868.1931;1691.5201;889.1;1714.6;32.44;32.44;32.44;32.44
1487127600;15.02.2017 05:00;888.0298;1684.1881;937;1715.7;33.92;33.92;33.92;33.92
1487131200;15.02.2017 06:00;971.9922;1674.661;1065.4;1696.9;50.79;50.79;50.79;50.79
1487134800;15.02.2017 07:00;1131.8976;1664.0502;1217.9;1690.8;61.02;61.02;61.02;61.02
1487138400;15.02.2017 08:00;1204.462;1664.8878;1296.1;1717.3;61.48;61.48;61.48;61.48
1487142000;15.02.2017 09:00;1296.4823;1697.7257;1321.8;1712;63.32;63.32;63.32;63.32
1487145600;15.02.2017 10:00;1290.4503;1707.6099;1314.8;1757.2;59.3;59.3;59.3;59.3
1487149200;15.02.2017 11:00;1265.7396;1706.9332;1305.4;1765;55.69;55.69;55.69;55.69
1487152800;15.02.2017 12:00;1241.0775;1707.2002;1284.2;1721.3;39.66;39.66;47.69;47.69
1487156400;15.02.2017 13:00;1218.0359;1664.5192;1304;1733.2;37.35;37.35;48.9;48.9
1487160000;15.02.2017 14:00;1214.6671;1678.8231;1277.5;1714.1;38.08;38.08;49.13;49.13
1487163600;15.02.2017 15:00;1201.5919;1654.9204;1268.8;1719.8;44.13;44.13;51.04;51.04
1487167200;15.02.2017 16:00;1193.6323;1665.119;1247.5;1753.1;43.02;43.02;51.01;51.01
1487170800;15.02.2017 17:00;1181.6263;1733.0854;1281.2;1787.2;49.08;49.08;51.1;51.1
1487174400;15.02.2017 18:00;1286.5137;1727.9447;1292.4;1789.1;59.16;59.16;59.16;59.16
1487178000;15.02.2017 19:00;1256.9044;1759.5587;1262.3;1821.1;62.05;62.05;62.05;62.05
1487181600;15.02.2017 20:00;1234.3063;1784.98;1238.3;1842.3;43.81;43.81;45.17;45.17
1487185200;15.02.2017 21:00;1181.5864;1794.7128;1175.6;1817.7;38.07;38.07;40.84;40.84
1487188800;15.02.2017 22:00;1120.9734;1793.9371;1077.5;1768.7;35.28;35.28;35.28;35.28
1487192400;15.02.2017 23:00;1011.1031;1754.9087;989.9;1774;32.45;32.45;32.45;32.45
1487196000;16.02.2017 00:00;925.1025;1769.3057;932.5;1745.5;31.38;31.38;31.38;31.38
1487199600;16.02.2017 01:00;883.5381;1733.7095;901.5;1659.6;30.5;30.5;30.5;30.5
1487203200;16.02.2017 02:00;871.8348;1664.1869;886.7;1658.2;30.33;30.33;30.33;30.33
1487206800;16.02.2017 03:00;859.0743;1677.1696;882.4;1662.1;30.24;30.24;30.24;30.24
1487210400;16.02.2017 04:00;856.8854;1681.6532;890.9;1664.9;30.5;30.5;30.5;30.5
1487214000;16.02.2017 05:00;878.7471;1682.0096;931.8;1667.2;30.55;30.55;30.55;30.55
1487217600;16.02.2017 06:00;932.7653;1699.2592;1058.7;1697.3;32.55;32.55;32.55;32.55
1487221200;16.02.2017 07:00;1089.3937;1754.627;1210.6;1846.9;36.14;36.14;36.14;36.14
1487224800;16.02.2017 08:00;1188.4788;1723.6273;1291.7;1794.4;41.82;41.82;41.82;41.82
1487228400;16.02.2017 09:00;1285.5642;1719.8379;1316.1;1758.8;44.04;44.04;44.04;44.04
1487232000;16.02.2017 10:00;1295.701;1706.5127;1314.6;1772.5;42.34;42.34;42.34;42.34
1487235600;16.02.2017 11:00;1274.3605;1715.3574;1294.1;1743.5;41.14;41.14;41.14;41.14
1487239200;16.02.2017 12:00;1262.7042;1736.2379;1262.3;1729.1;33.6;33.6;41.15;41.15
1487242800;16.02.2017 13:00;1257.7518;1742.0405;1278.4;1723.5;31.95;31.95;40.38;40.38
1487246400;16.02.2017 14:00;1245.8082;1755.7114;1257.9;1727.9;35.33;35.33;40.39;40.39
1487250000;16.02.2017 15:00;1226.2035;1748.8114;1252.2;1727.8;37.88;37.88;45.03;45.03
1487253600;16.02.2017 16:00;1221.4388;1764.0033;1237.3;1746.2;37.85;37.85;40.47;40.47
1487257200;16.02.2017 17:00;1198.171;1785.6172;1267.1;1761.3;41.13;41.13;41.13;41.13
1487260800;16.02.2017 18:00;1278.6178;1709.4008;1282.8;1774.8;42.18;42.18;42.18;42.18
1487264400;16.02.2017 19:00;1240.5323;1716.3927;1246.2;1764.5;44.32;44.32;44.32;44.32
1487268000;16.02.2017 20:00;1237.8176;1697.3114;1211.3;1759.6;35.94;35.94;40.79;40.79
1487271600;16.02.2017 21:00;1168.3904;1664.9972;1148.9;1748.9;31.57;31.57;38.86;38.86
1487275200;16.02.2017 22:00;1115.2954;1653.9867;1060.4;1751;31.3;31.3;33.64;33.64
1487278800;16.02.2017 23:00;1009.3887;1659.0732;975.6;1752.7;30.93;30.93;31.58;31.58
1487282400;17.02.2017 00:00;909.6762;1655.0166;915.5;1747.4;30.1;30.1;30.1;30.1
1487286000;17.02.2017 01:00;874.2141;1659.7726;869.7;1734.6;29.42;29.42;29.42;29.42
1487289600;17.02.2017 02:00;853.0271;1700.9403;858.8;1402.1;28.63;28.63;28.63;28.63
1487293200;17.02.2017 03:00;841.5019;1391.0338;855.6;1377.3;28.09;28.09;28.09;28.09
1487296800;17.02.2017 04:00;839.4351;1345.0514;866;1378.6;28.45;28.45;28.45;28.45
1487300400;17.02.2017 05:00;847.4726;1519.3584;904.9;1739.9;30;30;30;30
1487304000;17.02.2017 06:00;938.1301;1762.1104;1035.1;1744.9;31.61;31.61;31.61;31.61
1487307600;17.02.2017 07:00;1096.9595;1761.6763;1189.5;1776.6;37.7;37.7;37.7;37.7
1487311200;17.02.2017 08:00;1213.2194;1775.351;1266.8;1779.2;39.02;39.02;39.02;39.02
1487314800;17.02.2017 09:00;1277.6447;1766.1088;1284.1;1774;37.9;37.9;40.44;40.44
1487318400;17.02.2017 10:00;1303.6151;1797.5765;1281.5;1760.5;37.75;37.75;42.03;42.03
1487322000;17.02.2017 11:00;1301.4175;1777.6886;1269.4;1760.4;37.75;37.75;42.07;37.75
1487325600;17.02.2017 12:00;1269.2897;1783.9893;1248.8;1737.1;32.18;32.18;42.01;41.9
1487329200;17.02.2017 13:00;1269.1254;1747.8716;1265.4;1743.8;32.04;32.04;42.05;32.79
1487332800;17.02.2017 14:00;1268.2783;1797.9437;1243.9;1756.8;32;32;42.03;42.03
1487336400;17.02.2017 15:00;1256.3442;1779.9943;1241.4;1754.3;32.04;32.04;42.04;42.04
1487340000;17.02.2017 16:00;1248.3654;1762.3141;1228.1;1753.2;31.6;31.6;42.02;42.02
1487343600;17.02.2017 17:00;1210.9279;1746.8478;1250.2;1748.8;33.02;33.02;42.04;33.02
1487347200;17.02.2017 18:00;1285.0314;1632.8656;1258.8;1697.4;34.64;34.64;42.09;42.09
1487350800;17.02.2017 19:00;1245.6884;1657.9052;1233.6;1618.7;34.11;34.11;42.06;42.06
1487354400;17.02.2017 20:00;1213.8182;1632.494;1196.7;1622.8;31.81;31.81;42.01;32.8
1487358000;17.02.2017 21:00;1161.9774;1639.5685;1120;1606.2;31.1;31.1;41.48;32.8
1487361600;17.02.2017 22:00;1092.519;1619.0233;1030.2;1612.7;30.85;30.85;40.7;40.7
1487365200;17.02.2017 23:00;987.7471;1613.7041;951.6;1624.7;30.82;30.82;34.42;34.42
1487368800;18.02.2017 00:00;916.7923;1648.2842;905.7;1727.3;30.47;30.47;31.05;31.05
1487372400;18.02.2017 01:00;846.2308;1561.3574;874.9;1275;30.1;30.1;30.1;30.1
1487376000;18.02.2017 02:00;836.9305;1267.8425;853.3;1273.5;30.01;30.01;30.01;30.01
1487379600;18.02.2017 03:00;821.8268;1257.7301;844.5;1277.2;29.54;29.54;29.54;29.54
1487383200;18.02.2017 04:00;813.5475;1263.4635;838.4;1279.5;29.86;29.86;29.86;29.86
1487386800;18.02.2017 05:00;822.8718;1290.3441;855.9;1282.3;30.04;30.04;30.04;30.04
1487390400;18.02.2017 06:00;852.9622;1275.7837;900;1281.3;30.25;30.25;30.25;30.25
1487394000;18.02.2017 07:00;887.4275;1325.8898;952.8;1375.7;30.16;30.16;30.16;30.16
1487397600;18.02.2017 08:00;933.0097;1370.9948;1004.5;1379.1;30.5;30.5;34.25;34.25
1487401200;18.02.2017 09:00;1008.0089;1349.6475;1061.2;1378.1;30.77;30.77;38.29;38.29
1487404800;18.02.2017 10:00;1054.7383;1384.9938;1106.6;1381.4;31.09;31.09;42.92;42.92
1487408400;18.02.2017 11:00;1055.6896;1378.7579;1109.3;1384.7;31.33;31.33;49.01;49.01
1487412000;18.02.2017 12:00;1035.6136;1393.4702;1090.9;1392.1;31.09;31.09;46;46
1487415600;18.02.2017 13:00;1012.8721;1394.9056;1088.1;1416.9;30.78;30.78;44.44;44.44
1487419200;18.02.2017 14:00;1024.2263;1430.0306;1076.7;1424.5;30.58;30.58;41.85;41.85
1487422800;18.02.2017 15:00;1013.9941;1450.7157;1073.9;1430.7;30.26;30.26;39.29;39.29
1487426400;18.02.2017 16:00;1005.6801;1436.515;1077.1;1432.6;30.12;30.12;39.21;39.21
1487430000;18.02.2017 17:00;1017.6367;1433.1075;1135;1452.1;30.4;30.4;39.23;39.23
1487433600;18.02.2017 18:00;1137.1241;1414.7134;1179.9;1456.8;31.99;31.99;50.04;50.04
1487437200;18.02.2017 19:00;1122.6215;1374.9857;1151.5;1457.5;31.17;31.17;50.02;50.02
1487440800;18.02.2017 20:00;1100.701;1413.3544;1106.6;1442.7;30.67;30.67;39.67;39.67
1487444400;18.02.2017 21:00;1050.8243;1391.4762;1059;1402.4;30.06;30.06;36.83;36.83
1487448000;18.02.2017 22:00;990.7879;1400.0219;1011.9;1413.3;29.7;29.7;38.01;38.01
1487451600;18.02.2017 23:00;934.2063;1403.6149;951.6;1417.8;28.91;28.91;30.45;30.45
1487455200;19.02.2017 00:00;869.4982;1367.9554;900.7;1280.2;25.64;25.64;27.68;27.68
1487458800;19.02.2017 01:00;834.9946;1165.6144;846.3;1144.1;23.51;23.51;23.51;23.51
1487462400;19.02.2017 02:00;812.4424;1163.5438;819.3;1148.7;21.74;21.74;21.74;21.74
1487466000;19.02.2017 03:00;793.138;1162.0581;813.2;1156.5;21;21;25.51;25.51
1487469600;19.02.2017 04:00;794.2891;1158.9122;809.2;1163.3;19.99;19.99;24.96;24.96
1487473200;19.02.2017 05:00;794.1697;1157.4498;820.4;1181.9;19.97;19.97;19.97;19.97
1487476800;19.02.2017 06:00;824.6559;1205.1254;857.3;1178.1;21.3;21.3;21.3;21.3
1487480400;19.02.2017 07:00;846.8588;1209.5465;894.7;1182.1;21.33;21.33;21.33;21.33
1487484000;19.02.2017 08:00;886.8954;1186.9747;938.4;1185.8;21.93;21.93;21.93;21.93
1487487600;19.02.2017 09:00;955.1162;1196.2446;1002;1189.2;25.47;25.47;25.47;25.47
1487491200;19.02.2017 10:00;1016.0981;1276.7416;1042.3;1285.9;29.59;29.59;29.59;29.59
1487494800;19.02.2017 11:00;1035.4222;1329.2684;1054.3;1260.1;29.82;29.82;29.82;29.82
1487498400;19.02.2017 12:00;1045.8885;1259.09;1056.3;1259.1;30.67;30.67;30.67;30.67
1487502000;19.02.2017 13:00;1033.5931;1286.8778;1056.5;1260.3;30.17;30.17;30.17;30.17
1487505600;19.02.2017 14:00;1030.8165;1279.5828;1051;1310.3;30.44;30.44;30.44;30.44
1487509200;19.02.2017 15:00;1024.7233;1318.5037;1059.8;1301;30.51;30.51;30.51;30.51
1487512800;19.02.2017 16:00;1042.8105;1327.6234;1078.3;1293.7;30.34;30.34;30.34;30.34
1487516400;19.02.2017 17:00;1048.9847;1332.5897;1124.6;1311.1;30.79;30.79;30.79;30.79
1487520000;19.02.2017 18:00;1126.6251;1326.9708;1164.1;1331.7;31.49;31.49;31.66;31.66
1487523600;19.02.2017 19:00;1124.5773;1337.7042;1165.5;1336.6;31.62;31.62;31.63;31.63
1487527200;19.02.2017 20:00;1107.3285;1335.9679;1132.2;1332.6;31.25;31.25;31.25;31.25
1487530800;19.02.2017 21:00;1077.9424;1319.2284;1071.8;1312.7;30.86;30.86;31.66;31.66
1487534400;19.02.2017 22:00;998.3792;1343.0619;1002.5;1291.9;30.58;30.58;30.58;30.58
1487538000;19.02.2017 23:00;909.3799;1305.8441;940;1282.4;29.45;29.45;29.45;29.45
1487541600;20.02.2017 00:00;834.2806;1269.1808;847.7;1182.7;26.74;26.74;26.74;26.74
1487545200;20.02.2017 01:00;806.6495;1213.3733;844.6;1239;23.2;23.2;23.2;23.2
1487548800;20.02.2017 02:00;783.4492;1236.8347;831.1;1215.3;22.6;22.6;22.6;22.6
1487552400;20.02.2017 03:00;777.8269;1235.9437;832.3;1223.6;22.12;22.12;22.12;22.12
1487556000;20.02.2017 04:00;781.3249;1193.0739;840;1219.7;22.72;22.72;22.72;22.72
1487559600;20.02.2017 05:00;786.6055;1196.2228;889.1;1206.7;24.38;24.38;24.38;24.38
1487563200;20.02.2017 06:00;844.0175;1276.8614;1018.8;1387;35.6;35.6;35.6;35.6
1487566800;20.02.2017 07:00;1045.9458;1507.411;1164.3;1601.8;47.29;47.29;47.29;47.29
1487570400;20.02.2017 08:00;1133.4159;1610.5439;1260.5;1610.2;51.03;51.03;51.03;51.03
1487574000;20.02.2017 09:00;1242.4135;1566.2736;1300.8;1604.3;51.05;51.05;51.05;51.05
1487577600;20.02.2017 10:00;1258.5436;1546.5135;1325.4;1605.6;51;51;51;51
1487581200;20.02.2017 11:00;1274.7477;1570.8779;1300.1;1603.1;43.84;43.84;43.84;43.84
1487584800;20.02.2017 12:00;1226.6754;1529.3844;1276;1599.3;36.09;36.09;36.09;36.09
1487588400;20.02.2017 13:00;1222.9448;1487.1205;1295.5;1597.9;35.74;35.74;35.74;35.74
1487592000;20.02.2017 14:00;1185.955;1473.4535;1286.2;1596.4;37.71;37.71;37.71;37.71
1487595600;20.02.2017 15:00;1194.5607;1476.568;1277.1;1594.3;42.05;42.05;42.05;42.05
1487599200;20.02.2017 16:00;1179.6517;1454.3857;1282.2;1588.1;37.94;37.94;37.94;37.94
1487602800;20.02.2017 17:00;1158.5809;1454.744;1312.8;1584.4;39.22;39.22;39.22;39.22
1487606400;20.02.2017 18:00;1224.3645;1404.6031;1334.9;1597.8;55.55;55.55;55.55;55.55
1487610000;20.02.2017 19:00;1195.3312;1385.5177;1299.2;1454.2;53.96;53.96;53.96;53.96
1487613600;20.02.2017 20:00;1186.191;1277.0923;1255.8;1426.5;36.26;36.26;36.26;36.26
1487617200;20.02.2017 21:00;1130.9777;1269.0089;1195.1;1413;31.04;31.04;31.04;31.04
1487620800;20.02.2017 22:00;1059.335;1273.8815;1110.4;1388.8;29.55;29.55;29.55;29.55
1487624400;20.02.2017 23:00;963.4542;1276.8901;1015.7;1352.5;27.79;27.79;27.79;27.79
1487628000;21.02.2017 00:00;881.0557;1268.33;909.3;1242;25.41;25.41;25.41;25.41
1487631600;21.02.2017 01:00;837.5598;1088.275;879;1097.4;24.81;24.81;24.81;24.81
1487635200;21.02.2017 02:00;815.4786;1047.8181;863.3;1144.4;23.44;23.44;23.44;23.44
1487638800;21.02.2017 03:00;795.5786;1114.4955;864.6;1156.6;23.18;23.18;23.18;23.18
1487642400;21.02.2017 04:00;795.0988;1082.3925;871.4;1178;23.26;23.26;23.26;23.26
1487646000;21.02.2017 05:00;818.4715;1091.9933;913.2;1196.5;25.05;25.05;25.05;25.05
1487649600;21.02.2017 06:00;884.8151;1284.707;1037.6;1392.6;32.85;32.85;32.85;32.85
1487653200;21.02.2017 07:00;1074.4481;1322.7554;1181.1;1407.4;40.41;40.41;40.41;40.41
1487656800;21.02.2017 08:00;1139.3257;1331.4646;1274.1;1447.5;43.14;43.14;43.14;43.14
1487660400;21.02.2017 09:00;1231.1329;1338.3306;1306;1473;45.04;45.04;45.04;45.04
1487664000;21.02.2017 10:00;1214.8472;1353.1398;1308.8;1412.6;40.05;40.05;40.05;40.05
1487667600;21.02.2017 11:00;1239.9564;1338.4106;1328.8;1433.5;40.11;40.11;40.11;40.11
1487671200;21.02.2017 12:00;1220.7146;1298.473;1302.9;1423.1;34.12;34.12;34.12;34.12
1487674800;21.02.2017 13:00;1251.1447;1304.9337;1323.6;1443.3;32.39;32.39;35.27;32.85
1487678400;21.02.2017 14:00;1225.5109;1343.6899;1308.7;1394.1;35.51;35.51;35.51;35.51
1487682000;21.02.2017 15:00;1191.8273;1311.6371;1303.5;1426.4;36.11;36.11;36.11;36.11
1487685600;21.02.2017 16:00;1197.4698;1327.4579;1292;1452.9;37.72;37.72;37.72;37.72
1487689200;21.02.2017 17:00;1164.632;1370.0323;1327;1465.2;40.13;40.13;40.13;40.13
1487692800;21.02.2017 18:00;1247.922;1346.0082;1356.1;1493.3;46.3;46.3;46.3;46.3
1487696400;21.02.2017 19:00;1242.3564;1355.5831;1323.8;1449.2;47.87;47.87;47.87;47.87
1487700000;21.02.2017 20:00;1239.7139;1348.9731;1288.1;1436.4;39.72;39.72;39.72;39.72
1487703600;21.02.2017 21:00;1182.8448;1351.4764;1228.6;1414.4;34.73;34.73;35.78;34.73
1487707200;21.02.2017 22:00;1102.0828;1325.6209;1148.8;1405.6;32.46;32.46;32.46;32.46
1487710800;21.02.2017 23:00;1019.1763;1309.7272;1047.8;1385.2;30.75;30.75;30.75;30.75
1487714400;22.02.2017 00:00;915.334;1292.3555;999.5;1532.9;29.9;29.9;29.9;29.9
1487718000;22.02.2017 01:00;866.9919;1245.6793;890.3;1094.8;27.43;27.43;27.43;27.43
1487721600;22.02.2017 02:00;862.2726;1092.2354;876.7;1091.2;26.16;26.16;26.16;26.16
1487725200;22.02.2017 03:00;852.6491;1087.5043;875.2;1092.2;25.06;25.06;25.06;25.06
1487728800;22.02.2017 04:00;855.0536;1088.9;883.9;1095.5;25.12;25.12;25.12;25.12
1487732400;22.02.2017 05:00;876.0139;1111.1093;924.8;1107.5;26.8;26.8;26.8;26.8
1487736000;22.02.2017 06:00;909.4157;1291.2524;1057.9;1427.1;33.96;33.96;33.96;33.96
1487739600;22.02.2017 07:00;1099.3849;1483.8224;1200.1;1512.8;40.44;40.44;40.44;40.44
1487743200;22.02.2017 08:00;1175.7142;1559.333;1288.7;1541.5;39;39;67.9;39
