Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1558188000;18.05.2019 17:00;780.9431;509.9813;854.3;557.8;36.67;36.67;36.67;36.67
1558191600;18.05.2019 18:00;788.0923;533.7264;859.7;542.1;38.59;38.59;38.59;38.59
1558195200;18.05.2019 19:00;748.3572;505.7672;860.9;528.8;38.32;38.32;38.32;38.32
1558198800;18.05.2019 20:00;793.2975;477.9905;855.5;525.8;37.91;37.91;37.91;37.91
1558202400;18.05.2019 21:00;781.9631;317.2729;842;528.5;37.09;37.09;37.09;37.09
1558206000;18.05.2019 22:00;764.8196;482.2041;823.4;482.3;37.7;37.7;37.7;37.7
1558209600;18.05.2019 23:00;750.8358;499.2666;777.5;533.1;36.21;36.21;36.21;36.21
1558213200;19.05.2019 00:00;703.4039;540.4355;722.4;551.1;33.94;33.94;33.94;33.94
1558216800;19.05.2019 01:00;662.5406;544.0585;682.7;558.1;38.63;38.63;27.92;38.63
1558220400;19.05.2019 02:00;629.9154;537.4182;663.5;554.2;36.02;36.02;27.9;36.02
1558224000;19.05.2019 03:00;606.0938;536.4188;653.8;565.7;35;35;20;35
1558227600;19.05.2019 04:00;591.4744;539.6001;637.4;560.2;34.03;34.03;19.99;34.03
1558231200;19.05.2019 05:00;556.7273;531.0338;634.2;564;34.3;34.3;19.99;34.3
1558234800;19.05.2019 06:00;575.0627;536.7259;653.3;567.6;34.03;34.03;34.03;34.03
1558238400;19.05.2019 07:00;606.3646;511.0521;701.7;517;33.37;33.37;33.37;33.37
1558242000;19.05.2019 08:00;650.9205;480.7254;774.4;523.4;34.04;34.04;34.04;34.04
1558245600;19.05.2019 09:00;729.8094;442.8488;832.2;520.3;36.23;36.23;36.23;36.23
1558249200;19.05.2019 10:00;784.1766;452.1172;854.4;516.9;36.8;36.8;36.8;36.8
1558252800;19.05.2019 11:00;800.5511;502.4871;858;505.3;37.18;37.18;37.18;37.18
1558256400;19.05.2019 12:00;800.2088;496.6165;851;527.8;37.88;37.88;37.88;37.88
1558260000;19.05.2019 13:00;798.2142;510.5453;849.2;508;37.4;37.4;37.4;37.4
1558263600;19.05.2019 14:00;794.9979;523.5284;840.7;506.8;36.83;36.83;36.83;36.83
1558267200;19.05.2019 15:00;793.0156;504.2333;826.7;465.2;36.25;36.25;36.25;36.25
1558270800;19.05.2019 16:00;789.5273;472.3844;828.7;460.4;35.85;35.85;35.85;35.85
1558274400;19.05.2019 17:00;797.5295;454.1257;827.5;444.1;36.22;36.22;36.22;36.22
1558278000;19.05.2019 18:00;817.0021;482.6495;833.3;464.4;37.13;37.13;37.13;37.13
1558281600;19.05.2019 19:00;827.7725;486.6184;835.3;428.1;38.91;38.91;38.91;38.91
1558285200;19.05.2019 20:00;838.2816;473.8845;835.5;516.5;40.93;40.93;41.27;41.27
1558288800;19.05.2019 21:00;843.4038;486.9552;913.8;532.3;40.98;40.98;40.98;40.98
1558292400;19.05.2019 22:00;825.3252;527.0226;912.8;543.8;40.71;40.71;40.71;40.71
1558296000;19.05.2019 23:00;802.8896;532.2968;782.5;502.3;40.81;40.81;40.81;40.81
1558299600;20.05.2019 00:00;724.9066;517.407;733.3;502;38.94;38.94;38.94;38.94
1558303200;20.05.2019 01:00;671.6937;536.2585;695.9;492.2;37.3;37.3;37.3;37.3
1558306800;20.05.2019 02:00;637.9008;552.9391;693.7;506.6;35;35;35;35
1558310400;20.05.2019 03:00;632.4512;541.8784;683.1;506.5;34.55;34.55;34.55;34.55
1558314000;20.05.2019 04:00;622.1564;521.9893;670.3;525.8;34.13;34.13;34.13;34.13
1558317600;20.05.2019 05:00;607.752;512.5983;693.6;534.6;33.77;33.77;33.77;33.77
1558321200;20.05.2019 06:00;669.9531;512.5764;813.9;533.5;38.13;38.13;38.13;38.13
1558324800;20.05.2019 07:00;819.4319;489.6142;940.1;565.6;46.91;46.91;46.91;46.91
1558328400;20.05.2019 08:00;942.6853;508.0756;1046.5;559.4;60.87;60.87;60.87;60.87
1558332000;20.05.2019 09:00;1027.4131;504.8022;1079.6;597.2;67.97;67.97;67.97;67.97
1558335600;20.05.2019 10:00;1034.0688;545.4932;1115.9;612.5;69.5;69.5;69.5;69.5
1558339200;20.05.2019 11:00;1034.5973;549.829;1072.2;569.9;68.13;68.13;68.13;68.13
1558342800;20.05.2019 12:00;1025.2626;560.1757;1083.4;593.8;63.86;63.86;63.86;63.86
1558346400;20.05.2019 13:00;1033.9159;555.5641;1082;582.5;67.44;67.44;67.44;67.44
1558350000;20.05.2019 14:00;1046.2681;552.1837;1070.3;596.8;64.35;64.35;64.35;64.35
1558353600;20.05.2019 15:00;1023.5586;573.5296;1068.6;588.3;44.75;44.75;47.59;47.59
1558357200;20.05.2019 16:00;999.9688;545.4075;1041;551;43.59;43.59;46.01;46.01
1558360800;20.05.2019 17:00;961.431;534.9537;1023.7;536.2;43.27;43.27;45.1;45.1
1558364400;20.05.2019 18:00;962.912;533.1007;1008.3;584.3;43.93;43.93;46.09;46.09
1558368000;20.05.2019 19:00;934.8026;564.5781;996.9;581.9;48.59;48.59;48.59;48.59
1558371600;20.05.2019 20:00;922.1501;530.5943;971.4;574.6;49.39;49.39;49.39;49.39
1558375200;20.05.2019 21:00;898.6553;574.4847;966.9;548.1;43.12;43.12;46.02;46.02
1558378800;20.05.2019 22:00;876.2747;528.394;914.3;559.4;42.96;42.96;45.8;45.8
1558382400;20.05.2019 23:00;822.4567;582.9891;840.5;578.6;42.67;42.67;43.11;43.11
1558386000;21.05.2019 00:00;732.2502;601.9291;770.8;552.5;38.59;38.59;38.59;38.59
1558389600;21.05.2019 01:00;700.1898;556.97;732;544.2;35.2;35.2;35.2;35.2
1558393200;21.05.2019 02:00;664.4691;567.7666;722;554.5;34.44;34.44;34.44;34.44
1558396800;21.05.2019 03:00;630.6988;566.9514;709.8;556.3;33.12;33.12;33.12;33.12
1558400400;21.05.2019 04:00;650.9933;555.6816;698.6;567;31.49;31.49;31.49;31.49
1558404000;21.05.2019 05:00;625.252;549.1428;716.8;563;32.37;32.37;32.37;32.37
1558407600;21.05.2019 06:00;671.6702;512.9301;827.5;545.5;35.38;35.38;35.38;35.38
1558411200;21.05.2019 07:00;822.3337;506.849;957.5;555.5;44.54;44.54;44.54;44.54
1558414800;21.05.2019 08:00;946.5574;541.5036;1062.1;577.5;67.02;67.02;67.02;67.02
1558418400;21.05.2019 09:00;1027.7889;560.3802;1095.3;575.2;79.42;79.42;79.42;79.42
1558422000;21.05.2019 10:00;1030.2288;563.1507;1097.1;582.5;82.71;82.71;82.71;82.71
1558425600;21.05.2019 11:00;1043.1798;568.4645;1086.3;572.2;81.41;81.41;81.41;81.41
1558429200;21.05.2019 12:00;1009.5917;566.7103;1062.6;570.3;76.5;76.5;76.5;76.5
1558432800;21.05.2019 13:00;1021.9797;557.8246;1085.9;579.5;81.4;81.4;81.4;81.4
1558436400;21.05.2019 14:00;1024.501;568.2064;1059.8;584.6;76.86;76.86;76.86;76.86
1558440000;21.05.2019 15:00;1027.0553;570.9495;1060.2;536.6;43.23;43.23;74.3;74.3
1558443600;21.05.2019 16:00;1023.638;527.5406;1036;512.6;42.5;42.5;75.17;75.17
1558447200;21.05.2019 17:00;977.4339;512.9398;1015.9;479.2;41.86;41.86;46.73;46.73
1558450800;21.05.2019 18:00;978.2698;502.2126;993.2;503.5;42.56;42.56;63.96;63.96
1558454400;21.05.2019 19:00;944.647;524.2914;971.7;547.9;45.61;45.61;56.05;56.05
1558458000;21.05.2019 20:00;933.4807;511.0738;955.9;545.1;43.01;43.01;56.01;56.01
1558461600;21.05.2019 21:00;903.3289;545.1963;932.2;540.7;41.97;41.97;63.38;63.38
1558465200;21.05.2019 22:00;882.2573;544.227;910.6;545;41.43;41.43;46.8;46.8
1558468800;21.05.2019 23:00;837.1367;530.0615;836.9;524;40.16;40.16;46.7;46.7
1558472400;22.05.2019 00:00;753.7697;526.8489;774;524.8;36.35;36.35;36.35;36.35
1558476000;22.05.2019 01:00;714.1819;525.7642;742.8;521.4;32.66;32.66;32.66;32.66
1558479600;22.05.2019 02:00;681.098;526.7958;740;523.8;32.5;32.5;32.5;32.5
1558483200;22.05.2019 03:00;661.1075;516.7543;730.8;518.7;29.66;29.66;29.66;29.66
1558486800;22.05.2019 04:00;650.1058;523.293;716.6;517.7;29;29;29;29
1558490400;22.05.2019 05:00;629.8647;526.4094;737.8;519.4;29.61;29.61;29.61;29.61
1558494000;22.05.2019 06:00;678.7055;521.2899;838.7;517.2;35.1;35.1;35.1;35.1
1558497600;22.05.2019 07:00;827.5981;525.4804;968.6;557.8;53.51;53.51;199.97;199.97
1558501200;22.05.2019 08:00;936.032;556.1422;1067.3;579.1;199.91;199.91;199.92;199.92
1558504800;22.05.2019 09:00;1012.1614;565.569;1103.4;582.5;121.03;121.03;121.03;121.03
1558508400;22.05.2019 10:00;1016.4405;572.1885;1092;587.3;118.97;118.97;118.97;118.97
1558512000;22.05.2019 11:00;1016.925;575.5789;1082.8;584.2;95.86;95.86;95.86;95.86
1558515600;22.05.2019 12:00;993.479;582.4395;1063.7;587.2;79.65;79.65;79.65;79.65
1558519200;22.05.2019 13:00;1009.104;582.3557;1081.7;587.9;78.86;78.86;78.86;78.86
1558522800;22.05.2019 14:00;1008.0201;593.2846;1065;573.5;84.85;84.85;84.85;84.85
1558526400;22.05.2019 15:00;1002.5942;578.1299;1052.2;460.5;39.93;39.93;63.64;63.64
1558530000;22.05.2019 16:00;996.7873;525.3654;1020;540.8;38.65;38.65;63.68;63.68
1558533600;22.05.2019 17:00;967.3893;535.3215;1007.8;533.5;38.69;38.69;58.72;58.72
1558537200;22.05.2019 18:00;968.0676;530.8419;988;532.3;40.03;40.03;58.72;58.72
1558540800;22.05.2019 19:00;934.7349;522.8226;971.3;527.4;43.35;43.35;46.79;46.79
1558544400;22.05.2019 20:00;927.2151;521.7103;961;523.9;42.31;42.31;46.79;46.79
1558548000;22.05.2019 21:00;906.6302;504.5962;940.1;517.6;41.75;41.75;61.51;61.51
1558551600;22.05.2019 22:00;877.7168;512.6443;911.6;519.2;41.53;41.53;57.68;57.68
1558555200;22.05.2019 23:00;837.6431;517.0931;831.2;517.5;40.78;40.78;55.66;55.66
1558558800;23.05.2019 00:00;750.5798;508.8909;765.8;534.9;38.62;38.62;38.62;38.62
1558562400;23.05.2019 01:00;706.0579;505.6696;732.6;507.5;34.94;34.94;34.94;34.94
1558566000;23.05.2019 02:00;673.5119;503.4859;723.6;507.1;32.52;32.52;32.52;32.52
1558569600;23.05.2019 03:00;661.1946;505.1459;711.1;508.7;31.59;31.59;31.59;31.59
1558573200;23.05.2019 04:00;656.5786;507.2352;702.1;514.3;31.08;31.08;31.08;31.08
1558576800;23.05.2019 05:00;629.8338;509.7609;721.7;525.5;31.74;31.74;31.74;31.74
1558580400;23.05.2019 06:00;681.6094;514.3524;824.4;533.9;35.72;35.72;35.72;35.72
1558584000;23.05.2019 07:00;828.4302;536.0464;950.4;578.9;40.8;40.8;48.08;48.08
1558587600;23.05.2019 08:00;931.1727;614.2813;1052.1;616.7;58.4;58.4;58.4;58.4
1558591200;23.05.2019 09:00;1008.6465;616.5917;1084;633.6;63.66;63.66;63.66;63.66
1558594800;23.05.2019 10:00;1018.0425;630.0463;1082.9;650.8;66.35;66.35;66.35;66.35
1558598400;23.05.2019 11:00;1013.2277;660.0836;1073.7;654.2;65.01;65.01;65.01;65.01
1558602000;23.05.2019 12:00;991.8123;616.742;1052.7;673.6;63.85;63.85;63.85;63.85
1558605600;23.05.2019 13:00;996.1956;645.7493;1070;676.3;66.1;66.1;66.1;66.1
1558609200;23.05.2019 14:00;984.2141;627.1202;1052.2;677.6;63.49;63.49;63.49;63.49
1558612800;23.05.2019 15:00;981.928;640.2121;1043.6;635.4;48.53;48.53;54.05;54.05
1558616400;23.05.2019 16:00;971.7297;650.9861;1018.9;633.2;39.01;39.01;48.07;48.07
1558620000;23.05.2019 17:00;938.5855;538.9901;1003;623.8;39.23;39.23;48.01;48.01
1558623600;23.05.2019 18:00;942.6121;621.0356;986.3;623.8;48.08;48.08;48.08;48.08
1558627200;23.05.2019 19:00;901.5867;595.2419;973;618.6;58.54;58.54;58.54;58.54
1558630800;23.05.2019 20:00;896.6423;621.7745;952.9;647.1;59.6;59.6;59.6;59.6
1558634400;23.05.2019 21:00;877.6765;636.7984;931.1;615;41.57;41.57;59.4;59.4
1558638000;23.05.2019 22:00;862.4006;590.5983;898.1;611.6;41.89;41.89;50.82;50.82
1558641600;23.05.2019 23:00;822.9431;573.0416;814.8;605.3;41.31;41.31;48.23;48.23
1558645200;24.05.2019 00:00;743.3151;562.3149;770;575.3;40.29;40.29;44.19;44.19
1558648800;24.05.2019 01:00;697.2972;536.1863;737.7;561.4;37.54;37.54;37.54;37.54
1558652400;24.05.2019 02:00;667.3198;545.292;728.6;542.5;35.14;35.14;35.14;35.14
1558656000;24.05.2019 03:00;650.6793;540.3177;717.1;538.4;34.28;34.28;34.28;34.28
1558659600;24.05.2019 04:00;641.8115;532.0123;705.4;534.7;34.1;34.1;34.1;34.1
1558663200;24.05.2019 05:00;627.6467;537.1166;716.4;534.1;33.95;33.95;33.95;33.95
1558666800;24.05.2019 06:00;683.7993;522.7894;823.7;530.1;35.99;35.99;35.99;35.99
1558670400;24.05.2019 07:00;822.7999;520.6889;931.4;561.7;52.09;52.09;52.09;52.09
1558674000;24.05.2019 08:00;953.2995;571.9553;1054.5;600.4;63.55;63.55;63.55;63.55
1558677600;24.05.2019 09:00;1042.124;565.5629;1085.9;602.9;73.45;73.45;73.45;73.45
1558681200;24.05.2019 10:00;1046.8881;569.3224;1088.9;581.4;77.36;77.36;77.36;77.36
1558684800;24.05.2019 11:00;1053.6732;570.123;1079.7;608.9;76.53;76.53;76.53;76.53
1558688400;24.05.2019 12:00;1037.5724;575.9922;1066.5;610.5;77.76;77.76;77.76;77.76
1558692000;24.05.2019 13:00;1038.193;576.011;1088.1;614.9;77.72;77.72;77.72;77.72
1558695600;24.05.2019 14:00;1035.3292;583.3326;1063.9;598.6;75.82;101.91;75.82;75.82
1558699200;24.05.2019 15:00;1011.011;575.4699;1051.3;477;67.22;41.13;67.22;67.22
1558702800;24.05.2019 16:00;987.2957;480.7664;1021;483.2;36.29;36.29;66.7;66.7
1558706400;24.05.2019 17:00;956.3914;463.1303;1003.1;488.4;36.72;36.72;61.77;61.77
1558710000;24.05.2019 18:00;935.7754;463.7054;977.1;462.1;46.89;46.89;48.5;48.5
1558713600;24.05.2019 19:00;900.6807;481.6053;959.6;547.7;52.07;52.07;52.07;52.07
1558717200;24.05.2019 20:00;895.6694;535.3196;939.8;565.8;52.04;52.04;52.04;52.04
1558720800;24.05.2019 21:00;879.457;538.0832;925.4;459.5;39.82;39.82;48.45;48.45
1558724400;24.05.2019 22:00;859.5085;458.6508;891.7;477.8;39.47;39.47;48.48;48.48
1558728000;24.05.2019 23:00;841.7442;472.5186;820.7;482.2;38.86;38.86;46.66;46.66
1558731600;25.05.2019 00:00;768.6707;469.9066;762;487.8;37.95;37.95;39.9;39.9
1558735200;25.05.2019 01:00;717.8626;517.4091;714.9;489.8;38.1;38.1;38.1;38.1
1558738800;25.05.2019 02:00;693.823;523.4581;697.4;483.6;36.26;36.26;36.26;36.26
1558742400;25.05.2019 03:00;669.9283;527.6781;682.2;500.5;35.07;35.07;35.07;35.07
1558746000;25.05.2019 04:00;656.1512;499.6956;663.9;506.6;34.03;34.03;34.03;34.03
1558749600;25.05.2019 05:00;611.6436;505.9933;657.3;511.2;33.84;33.84;33.84;33.84
1558753200;25.05.2019 06:00;632.1719;514.2989;681.8;509.1;33.09;33.09;33.09;33.09
1558756800;25.05.2019 07:00;680.0203;507.9091;740.2;505.2;34.05;34.05;34.05;34.05
1558760400;25.05.2019 08:00;734.936;493.4133;819.9;501.7;35.11;35.11;35.11;35.11
1558764000;25.05.2019 09:00;821.979;477.2647;881.5;502.8;37.28;37.28;37.28;37.28
1558767600;25.05.2019 10:00;862.0911;487.535;903.6;510.6;37.5;37.5;37.5;37.5
1558771200;25.05.2019 11:00;883.2834;484.083;904.9;522.4;36.37;36.37;36.37;36.37
1558774800;25.05.2019 12:00;870.6873;534.1479;905.6;533.1;35.9;35.9;57.53;57.53
1558778400;25.05.2019 13:00;866.7295;531.0348;908.4;525.2;35.37;35.37;56.7;56.7
1558782000;25.05.2019 14:00;857.8099;543.9738;897.2;538.4;34.18;34.18;34.18;34.18
1558785600;25.05.2019 15:00;838.4697;529.6707;887.2;544.7;33.09;33.09;33.09;33.09
1558789200;25.05.2019 16:00;821.5608;546.154;880;550.7;32.39;32.39;32.39;32.39
1558792800;25.05.2019 17:00;827.8633;553.0784;868.9;546.1;33.14;33.14;33.14;33.14
1558796400;25.05.2019 18:00;838.0429;553.7493;861.5;549.1;35.11;35.11;35.11;35.11
1558800000;25.05.2019 19:00;830.8631;535.7815;853.3;541.1;36.56;36.56;36.56;36.56
1558803600;25.05.2019 20:00;840.6423;570.1726;848.2;531.7;37.8;37.8;37.8;37.8
1558807200;25.05.2019 21:00;823.6776;556.2866;823.9;518.1;36.99;36.99;36.99;36.99
1558810800;25.05.2019 22:00;813.1494;544.5218;812;520.4;36.82;36.82;36.82;36.82
1558814400;25.05.2019 23:00;796.759;556.1107;775.7;521.3;36.53;36.53;36.53;36.53
1558818000;26.05.2019 00:00;731.4192;513.1265;729.1;538.8;35.61;35.61;35.61;35.61
1558821600;26.05.2019 01:00;690.7728;490.4326;679.6;512.1;35.53;35.53;35.53;35.53
1558825200;26.05.2019 02:00;654.3161;494.5667;656.4;488.5;32.75;32.75;32.75;32.75
1558828800;26.05.2019 03:00;638.7192;487.9078;644.4;476.8;29.44;29.44;29.44;29.44
1558832400;26.05.2019 04:00;646.0515;459.5219;623.2;466;28.59;28.59;28.59;28.59
1558836000;26.05.2019 05:00;595.7406;471.2179;625.7;455.7;23.06;23.06;23.06;23.06
1558839600;26.05.2019 06:00;617.6624;455.427;655.5;450.9;18.4;18.4;18.4;18.4
1558843200;26.05.2019 07:00;635.081;466.8236;715.2;453.2;14.63;14.63;14.63;14.63
1558846800;26.05.2019 08:00;686.9578;480.8008;782.9;461.1;18.91;18.91;35.02;35.02
1558850400;26.05.2019 09:00;755.4764;519.7108;839.6;478.3;24.58;24.58;48.07;48.07
1558854000;26.05.2019 10:00;803.9495;514.6834;857.8;495.5;37.89;37.89;48.87;48.87
1558857600;26.05.2019 11:00;827.1904;536.3848;847.9;527.8;38.67;38.67;48.23;48.23
1558861200;26.05.2019 12:00;844.7117;575.5147;843.9;548.3;40.28;40.28;47.35;47.35
1558864800;26.05.2019 13:00;844.403;592.8868;844.9;561.2;40.1;40.1;44.78;44.78
1558868400;26.05.2019 14:00;843.9527;593.3548;838.8;568.8;35.04;35.04;35.04;35.04
1558872000;26.05.2019 15:00;850.4666;591.3326;840.5;573.9;28.92;28.92;28.92;28.92
1558875600;26.05.2019 16:00;855.3212;584.9249;842.9;580.9;26.92;26.92;26.92;26.92
1558879200;26.05.2019 17:00;863.0779;624.9526;845.5;574.2;33;33;33;33
1558882800;26.05.2019 18:00;865.4837;613.0972;855.9;580.8;35.03;35.03;35.03;35.03
1558886400;26.05.2019 19:00;868.8613;442.1708;857.8;571.6;35.42;35.42;35.42;35.42
1558890000;26.05.2019 20:00;879.6194;587.9678;881.4;566.6;36.63;36.63;36.63;36.63
1558893600;26.05.2019 21:00;850.4365;586.6294;865.5;560.8;37.16;37.16;37.16;37.16
1558897200;26.05.2019 22:00;835.1213;583.3116;836.2;556.2;36.59;36.59;36.59;36.59
1558900800;26.05.2019 23:00;798.5134;601.9805;789;536.7;36.37;36.37;36.37;36.37
1558904400;27.05.2019 00:00;734.6254;607.6771;727.6;517.1;33.53;33.53;33.53;33.53
1558908000;27.05.2019 01:00;697.4915;632.569;695.6;609.2;18.67;18.67;18.67;18.67
1558911600;27.05.2019 02:00;659.149;602.1102;678.1;622.7;12.86;12.86;12.86;12.86
1558915200;27.05.2019 03:00;640.0764;573.8467;666.3;598.7;12.2;12.2;12.2;12.2
1558918800;27.05.2019 04:00;636.1482;566.2714;656.7;587;14.09;14.09;14.09;14.09
1558922400;27.05.2019 05:00;639.6247;566.9453;674.1;575.1;19.18;19.18;19.18;19.18
1558926000;27.05.2019 06:00;695.8269;547.5744;791.2;563.4;29.46;29.46;29.46;29.46
1558929600;27.05.2019 07:00;839.2314;552.1963;929.7;579.5;47.87;47.87;47.87;47.87
1558933200;27.05.2019 08:00;958.5842;574.3599;1035.7;574.3;54.24;54.24;54.24;54.24
1558936800;27.05.2019 09:00;1055.8807;573.2591;1068.3;565.4;75.16;75.16;59.64;75.16
1558940400;27.05.2019 10:00;1071.7953;542.0334;1067.3;558.6;79.31;79.31;59.84;79.31
1558944000;27.05.2019 11:00;1069.8228;555.7531;1049.7;545.1;70.05;70.05;59.7;70.05
1558947600;27.05.2019 12:00;1044.9235;557.3986;1040.8;538.1;75.01;75.01;59.88;75.01
1558951200;27.05.2019 13:00;1060.6256;550.9683;1052.6;529.1;59.91;59.91;59.91;59.91
1558954800;27.05.2019 14:00;1051.3417;537.9468;1040.8;513.1;59.81;59.81;59.81;59.81
1558958400;27.05.2019 15:00;1037.5896;529.793;1045.2;486.2;47.65;47.65;47.65;47.65
1558962000;27.05.2019 16:00;1035.465;495.3049;1012.9;489.8;44.68;44.68;44.68;44.68
1558965600;27.05.2019 17:00;1004.5281;499.7802;1005.8;481.4;41.75;41.75;41.75;41.75
1558969200;27.05.2019 18:00;999.0912;495.5112;984.2;505.1;55.02;55.02;55.02;55.02
1558972800;27.05.2019 19:00;967.3098;526.8445;967.7;506.2;56.14;56.14;56.14;56.14
1558976400;27.05.2019 20:00;965.5593;531.9243;944.2;503.2;52.53;57.09;52.53;52.53
1558980000;27.05.2019 21:00;930.1476;530.0965;917.7;490;47.65;43.09;47.65;47.65
1558983600;27.05.2019 22:00;910.1372;535.393;893.1;497.3;41.47;41.47;41.47;41.47
1558987200;27.05.2019 23:00;857.6628;507.5814;831.2;478.6;39.76;39.76;39.76;39.76
1558990800;28.05.2019 00:00;779.5977;493.2661;764.1;498;37.44;37.44;37.44;37.44
1558994400;28.05.2019 01:00;718.3812;508.8018;720.5;512.9;33.26;33.26;33.26;33.26
1558998000;28.05.2019 02:00;704.2958;516.2095;705.4;508.2;28.65;28.65;28.65;28.65
1559001600;28.05.2019 03:00;685.1299;520.6423;694.6;506.8;25.03;25.03;25.03;25.03
1559005200;28.05.2019 04:00;678.8958;446.2223;685.2;497.9;20.88;20.88;20.88;20.88
1559008800;28.05.2019 05:00;671.2653;443.7467;710.2;441.5;16.91;16.91;16.91;16.91
1559012400;28.05.2019 06:00;714.7321;421.6669;816.7;445.3;35.32;35.32;35.32;35.32
1559016000;28.05.2019 07:00;877.5609;484.1223;950;508.2;58.18;58.18;58.18;58.18
1559019600;28.05.2019 08:00;972.0527;489.6582;1053.1;509;66.67;66.67;66.67;66.67
1559023200;28.05.2019 09:00;1053.3483;502.095;1187.9;726.8;68.88;68.88;68.88;68.88
1559026800;28.05.2019 10:00;1050.1713;493.6129;1088.4;564.4;69.96;69.96;69.96;69.96
1559030400;28.05.2019 11:00;1054.4288;508.264;1083.3;523;67.69;67.69;67.69;67.69
1559034000;28.05.2019 12:00;1019.9943;532.3572;1062.4;610.2;67.66;67.66;67.66;67.66
1559037600;28.05.2019 13:00;1043.8115;614.744;1073;606.3;68.99;68.99;68.99;68.99
1559041200;28.05.2019 14:00;1045.6158;608.465;1053.5;596.9;66.79;66.79;66.79;66.79
1559044800;28.05.2019 15:00;1024.3081;538.3635;1046;516.6;43.02;43.02;64.4;64.4
1559048400;28.05.2019 16:00;1020.4832;523.3612;1030.4;556.5;63.05;38.39;63.05;63.05
1559052000;28.05.2019 17:00;988.9704;508.9951;1009.1;541.6;53.47;38.4;60.6;60.6
1559055600;28.05.2019 18:00;991.9836;502.4189;987.3;518.3;53.41;43.05;59.49;59.49
1559059200;28.05.2019 19:00;965.3028;493.3737;965.3;525.3;54.04;54.04;54.04;54.04
1559062800;28.05.2019 20:00;940.0881;488.0126;945.2;534.1;54.02;54.02;54.02;54.02
1559066400;28.05.2019 21:00;918.8929;482.7552;926.3;478.6;38.36;38.36;59.44;59.44
1559070000;28.05.2019 22:00;884.4007;456.5455;901.5;486.3;38.4;38.4;47.2;47.2
1559073600;28.05.2019 23:00;829.4752;467.2486;831;504.2;37.53;37.53;37.53;37.53
1559077200;29.05.2019 00:00;752.5364;480.824;768.4;547.5;33.25;33.25;33.25;33.25
1559080800;29.05.2019 01:00;694.6673;471.4857;715.8;501.7;16.95;16.95;16.95;16.95
1559084400;29.05.2019 02:00;673.7608;468.6798;701.2;500.3;11.73;11.73;11.73;11.73
1559088000;29.05.2019 03:00;654.1443;416.4004;695;499.3;15.63;15.63;15.63;15.63
1559091600;29.05.2019 04:00;659.1739;474.615;673.2;495.9;14.91;14.91;14.91;14.91
1559095200;29.05.2019 05:00;650.5066;484.7201;687.9;496.2;13.36;13.36;13.36;13.36
1559098800;29.05.2019 06:00;701.449;478.1394;814.6;492.5;32.47;32.47;32.47;32.47
1559102400;29.05.2019 07:00;851.8694;466.4293;946.4;492.8;38.52;38.52;38.52;38.52
1559106000;29.05.2019 08:00;959.2046;491.2365;1052.3;535.9;57.7;57.7;57.7;57.7
1559109600;29.05.2019 09:00;1052.5276;493.0551;1085.5;542.8;61.69;61.69;61.69;61.69
1559113200;29.05.2019 10:00;1048.381;520.1175;1084.8;546.7;63.14;59.16;63.14;63.14
1559116800;29.05.2019 11:00;1048.4388;522.5263;1078.1;565.3;63.02;55.93;63.02;63.02
1559120400;29.05.2019 12:00;1015.3367;534.4084;1062.4;562.7;52.01;52.01;52.01;52.01
1559124000;29.05.2019 13:00;1031.9298;551.0459;1072.4;579.2;51.31;51.31;51.31;51.31
1559127600;29.05.2019 14:00;1010.446;550.9536;1054.6;596.9;47.01;47.01;54.09;54.09
1559131200;29.05.2019 15:00;987.1486;551.0899;1046.7;585.5;37.45;37.45;61.47;61.47
1559134800;29.05.2019 16:00;970.8668;560.1024;1019.2;597.7;35.44;35.44;54.01;54.01
1559138400;29.05.2019 17:00;935.1833;576.8209;994.2;528.2;35.32;35.32;52.08;52.08
1559142000;29.05.2019 18:00;935.3765;406.9628;969.8;503.8;38.1;38.1;58.1;58.1
1559145600;29.05.2019 19:00;919.2151;447.5844;950.1;484.1;38.57;38.57;58.02;58.02
1559149200;29.05.2019 20:00;901.0865;414.2043;933;467;38.54;38.54;58.07;58.07
1559152800;29.05.2019 21:00;913.2711;377.5734;905.9;439.9;37.09;37.09;58.08;58.08
1559156400;29.05.2019 22:00;888.3432;364.4127;882.9;510.9;46.62;36.19;46.62;46.62
1559160000;29.05.2019 23:00;846.3948;352.8773;813.7;443.2;31.82;31.82;31.82;31.82
1559163600;30.05.2019 00:00;782.5222;365.0496;747.2;378.2;5.87;5.87;31.41;31.41
1559167200;30.05.2019 01:00;741.3289;351.8932;676.7;290.4;16.98;16.98;16.98;16.98
1559170800;30.05.2019 02:00;714.0783;336.5067;654.4;300.3;24.15;24.15;24.15;24.15
1559174400;30.05.2019 03:00;697.9417;355.4076;670.3;328.6;22.04;22.04;22.04;22.04
1559178000;30.05.2019 04:00;684.1995;372.1802;696;398.6;11.44;11.44;11.44;11.44
1559181600;30.05.2019 05:00;680.7943;400.7233;748.1;429.8;4.52;4.52;4.52;4.52
1559185200;30.05.2019 06:00;738.1017;391.5138;875.5;451.4;5.06;5.06;5.06;5.06
1559188800;30.05.2019 07:00;863.2415;384.2813;965.2;412.6;46.8;3.83;46.8;46.8
