System;Total production;Total surplus;Total shortage;Total unused;Net surplus;Average cost;Difference from arbitrage
Renewables with only oil shale;8669541.26182099;847265.740635273;-753037.995178502;260671.848227533;94227.7454567707;93.8736163481257;0
Renewables with only oil shale;7391049.74445416;487904.845485473;-1295466.14496709;105361.753243871;-807561.29948162;113.604959144772;0
Renewables with only oil shale;9294786.47136173;1038841.7760568;-477504.924759357;372058.034502322;561336.851297438;109.805645135858;0
Renewables with only oil shale;8589991.26426321;849616.409377233;-740268.876504737;397068.158210731;109347.532872497;155.938412907463;0
Renewables with only oil shale;9267641.69522477;1088379.05647827;-603333.98312252;471964.428102102;485045.07335575;97.311396983226;0
Renewables with only oil shale;8131701.16629838;788855.233311628;-839088.200950297;290259.454280689;-50232.9676386699;126.085771347549;0
Renewables with only oil shale;8626624.54202283;889008.734619106;-729046.441798992;282027.52504174;159962.292820114;116.376837849862;0
Renewables with only oil shale;8454582.55269985;831150.815320527;-837302.121389668;373966.205676579;-6151.30606914132;110.425608120082;0
Renewables with only oil shale;8270481.84270432;765458.758479725;-783200.42111187;210908.686041871;-17741.6626321443;117.397876110882;0
Renewables with only oil shale;7930016.48863422;584869.467939362;-1204776.36931964;170966.339283544;-619906.901380281;125.006350858076;0
Renewables with only oil shale;8638712.17028255;879300.67415957;-695870.377231589;316645.324638684;183430.296927981;127.881311369946;0
Renewables with only oil shale;8784998.65930735;887330.790004969;-640160.437088503;270134.819994019;247170.352916465;107.579027722993;0
Renewables with only oil shale;9033604.17103083;939486.676968411;-603051.519214383;335541.774548356;336435.157754028;121.089320202433;0
Renewables with only oil shale;8993393.83653067;1004151.30225552;-556612.072257503;406098.325373611;447539.22999802;123.475212023977;0
Renewables with only oil shale;9567424.3826168;1298119.89499021;-374059.039318087;788693.327149289;924060.855672118;117.855340690043;0
Renewables with only oil shale;8683580.1089373;926614.818516265;-686774.177975559;354211.481115493;239840.640540706;125.17384737775;0
Renewables with only oil shale;8630946.65583504;784059.813844354;-733170.601292547;358466.278523953;50889.2125518076;158.15634117198;0
Renewables with only oil shale;8502554.05442975;786559.400245075;-896914.073240278;312804.402452647;-110354.672995203;112.047482871414;0
Renewables with only oil shale;7863240.97330801;567017.689539061;-1181590.02563834;141812.827499863;-614572.336099282;108.899946303838;0
Renewables with only oil shale;8067286.73542271;613152.6823589;-1040037.18949157;137307.015227941;-426884.507132672;127.756626749406;0
Renewables with only oil shale;8466362.73563663;764226.482445428;-893401.32644556;268033.474943811;-129174.844000133;110.015524570873;0
Renewables with only oil shale;8216248.78704897;799627.403677849;-715288.01922773;264383.785214229;84339.3844501184;123.701047542404;0
Renewables with only oil shale;8460328.77362474;832054.318149716;-897519.484654578;379480.627424583;-65465.1665048637;153.032762572496;0
Renewables with only oil shale;7804506.46863839;583531.710320833;-1109121.5958934;210720.928283659;-525589.885572565;123.198202616494;0
Renewables with only oil shale;8244322.04641008;822217.272851828;-757269.050341017;313719.919954386;64948.2225108106;176.116599272986;0
Renewables with only oil shale;8573494.11235779;883556.496184366;-682634.880057917;292623.628132555;200921.61612645;128.532259747393;0
Renewables with only oil shale;9122613.94590866;1048535.23427913;-487689.065049157;419194.916465807;560846.169229978;112.855970199407;0
Renewables with only oil shale;8397328.31162072;745633.36739972;-821540.644404242;284384.615343314;-75907.2770045222;158.019483434784;0
Renewables with only oil shale;8451350.46223317;738172.42329819;-913789.051737927;233514.741308865;-175616.628439737;128.474668398215;0
Renewables with only oil shale;8798639.0134511;891432.173790314;-624210.239758598;387732.924298484;267221.934031716;134.496255427525;0
Renewables with only oil shale;8609930.91728281;811590.965017049;-825997.585326233;260844.967700338;-14406.6203091851;118.188366690464;0
Renewables with only oil shale;8750649.0964567;923882.4615046;-650218.578196073;430502.566892618;273663.883308527;99.7587520042919;0
Renewables with only oil shale;8558218.99245848;795337.084952952;-858495.231058269;303514.338155937;-63158.1461053164;107.503430508017;0
Renewables with only oil shale;9113820.61582416;1013974.98637419;-588886.598532732;507024.0147043;425088.387841458;93.9228210435631;0
Renewables with only oil shale;9096475.49062088;1046488.52206386;-540878.405044238;423594.606377314;505610.117019623;98.4211343771948;0
Renewables with only oil shale;8483030.25466024;807023.645425286;-826579.972723409;249448.487733546;-19556.327298123;127.348249505289;0
Renewables with only oil shale;8878147.62941462;879477.080494548;-674140.800598144;363714.57824353;205336.279896404;110.18298073776;0
Renewables with only oil shale;7754907.26154725;511140.024878076;-1096239.83506807;133118.093196413;-585099.81018999;101.059627531275;0
Renewables with only oil shale;8599011.49791546;813680.157929745;-733111.535209219;302700.253201251;80568.6227205262;98.361615764326;0
Renewables with only oil shale;8968374.29432337;1035192.70676212;-580481.244360467;446150.22607603;454711.462401656;112.9780892426;0
Renewables with only oil shale;9423753.70454627;1232111.58382314;-421238.123009972;590319.959040796;810873.460813171;127.11966233548;0
Renewables with only oil shale;9383292.45041916;1045650.89553211;-570026.681289056;455689.38347634;475624.214243057;140.733045477607;0
Renewables with only oil shale;8430285.73213262;786873.249194488;-882339.098009476;267926.917903657;-95465.848814989;120.829909540979;0
Renewables with only oil shale;7927534.48663414;644478.750058413;-1161313.99927008;224918.676699914;-516835.249211671;113.27154871994;0
Renewables with only oil shale;8910737.16712873;928273.901321224;-765261.0980782;404570.469911878;163012.803243025;119.366812547067;0
Renewables with only oil shale;8873676.05800582;1022936.51899074;-640948.839521461;454238.423473421;381987.679469281;92.5207683578078;0
Renewables with only oil shale;9153508.6930494;1125420.8987288;-319366.43884727;413045.6706151;806054.459881535;94.9960962736953;0
Renewables with only oil shale;8437155.24507641;762263.370008963;-949039.679635964;220376.805346688;-186776.309627002;122.419002246091;0
Renewables with only oil shale;8293038.28191729;761206.641985152;-823965.039623262;255813.695335117;-62758.3976381102;114.840384522389;0
Renewables with only oil shale;8964921.78307301;1015876.04901001;-621933.687844604;400327.171813475;393942.361165407;134.233809323755;0
Renewables with only oil shale;8119417.67944609;688294.987780411;-947447.012490792;200295.593222306;-259152.024710381;104.966281044735;0
Renewables with only oil shale;8495872.27899659;813083.913390246;-725420.93951219;234288.648289218;87662.9738780546;117.936690590455;0
Renewables with only oil shale;8378159.54958612;702482.17747433;-998675.2289727;185038.271297795;-296193.051498371;94.1062332119505;0
Renewables with only oil shale;8765546.12035812;886757.492018642;-733366.196341115;345387.716268516;153391.295677526;119.935791469644;0
Renewables with only oil shale;8414273.56823494;787045.063116435;-788336.485371559;249115.299429706;-1291.42225512387;121.277431773122;0
Renewables with only oil shale;8973799.95004645;1080666.86738865;-507041.770928016;431550.697453653;573625.096460638;118.152185024245;0
Renewables with only oil shale;8324666.05518487;837067.698616732;-741591.142779472;307662.502882376;95476.5558372599;117.518859129925;0
Renewables with only oil shale;8948757.08856812;918599.261396734;-697301.135366411;324536.524897839;221298.126030324;143.875138156813;0
Renewables with only oil shale;8484320.21670614;737383.41954238;-788451.610774069;204947.809090683;-51068.1912316894;131.378368420063;0
Renewables with only oil shale;8064218.70623874;602307.056305472;-1252580.48802706;184891.280851506;-650273.431721589;123.417227274287;0
Renewables with only oil shale;9186183.0266776;1060593.43079429;-459866.205873078;544547.439475198;600727.224921209;109.136820325649;0
Renewables with only oil shale;8687662.43660745;846032.658951096;-910776.549967277;336151.218805646;-64743.8910161808;104.992666688038;0
Renewables with only oil shale;8294793.71686442;707402.998161282;-897323.946998081;260778.290910017;-189920.948836799;133.194933938969;0
Renewables with only oil shale;8718394.505499;902232.560302889;-774239.396219424;390271.791011496;127993.164083466;140.778296773306;0
Renewables with only oil shale;8743296.57054028;1056078.8739437;-514232.394631087;465993.066076804;541846.479312613;101.878988089331;0
Renewables with only oil shale;8393889.50198009;746322.8279136;-1020532.52716608;297807.67177877;-274209.699252479;124.898674539118;0
Renewables with only oil shale;8616278.07138182;853653.579269486;-786258.633108497;394982.634536077;67394.9461609897;133.556392487358;0
Renewables with only oil shale;8576878.25096845;892483.047341338;-667902.168970934;282819.675053955;224580.878370405;120.335087722508;0
Renewables with only oil shale;8561668.75423078;896317.311411153;-723269.949149186;344291.594222319;173047.362261967;109.874786194663;0
Renewables with only oil shale;8828136.51565083;878183.166115735;-722193.032472883;300833.514456985;155990.133642852;126.09182676935;0
Renewables with only oil shale;9583706.33146725;1272429.02435948;-321392.741975335;644336.954917792;951036.282384142;146.038988391739;0
Renewables with only oil shale;8555412.47493849;803886.962551062;-856647.779247673;296470.876430069;-52760.8166966114;122.815807693968;0
Renewables with only oil shale;8926213.60204813;944535.784400161;-629618.838534883;381411.926480596;314916.945865278;121.668185331707;0
Renewables with only oil shale;8361023.41077446;753842.539406349;-782359.563215369;259740.168110019;-28517.0238090206;114.389161049116;0
Renewables with only oil shale;8207133.6818325;728649.000307128;-762340.078704082;215124.942787756;-33691.0783969538;146.155715689541;0
Renewables with only oil shale;8577937.53731926;901712.644032367;-642842.216850431;330460.477354147;258870.427181936;98.0570556071321;0
Renewables with only oil shale;9229333.28392295;1073201.65845611;-426455.178921632;506958.305420913;646746.479534482;122.541851227588;0
Renewables with only oil shale;8876311.67691925;1025274.06567295;-505118.473108612;426159.01539368;520155.592564337;95.1544957336877;0
Renewables with only oil shale;8802023.4821798;960983.574361152;-613236.872263967;530089.547244596;347746.702097185;93.6692160153953;0
Renewables with only oil shale;8335884.1765534;829397.091795403;-739449.262936555;326644.828472069;89947.8288588471;130.648453295081;0
Renewables with only oil shale;8986617.02125099;1013797.62010513;-505107.638944091;414729.267886335;508689.981161039;134.307972455626;0
Renewables with only oil shale;8070088.98129367;665436.441466996;-933333.046507115;187290.499690534;-267896.605040119;132.68169492702;0
Renewables with only oil shale;8099949.77570401;790127.319156409;-829065.330771247;242558.639639991;-38938.0116148381;111.474410057366;0
Renewables with only oil shale;8603377.29769599;874802.925526403;-761898.213382979;309831.511261606;112904.712143424;130.321757754716;0
Renewables with only oil shale;7890270.58161602;671961.427018646;-1037640.56095796;240689.773900963;-365679.133939316;98.6617406261419;0
Renewables with only oil shale;8368378.00121091;770223.342770812;-855010.21400262;206917.154014129;-84786.8712318081;108.887979129347;0
Renewables with only oil shale;8998556.81234716;974814.02821104;-642364.196578113;344138.062619241;332449.831632927;129.343347693912;0
Renewables with only oil shale;8480846.54924515;835146.388418834;-862940.223289157;322038.551774749;-27793.8348703219;108.050613295767;0
Renewables with only oil shale;9142410.57358379;1102711.99899713;-503154.7018966;442719.363195625;599557.297100532;120.320554921412;0
Renewables with only oil shale;8229531.91773881;687570.528591984;-900016.720513242;220556.40846189;-212446.191921258;145.468782194596;0
Renewables with only oil shale;8887525.06862194;968451.041703165;-537841.103408079;349775.102358532;430609.938295086;93.9813451370463;0
Renewables with only oil shale;9315064.08424488;1093443.94351165;-485921.779884778;435057.160906408;607522.163626875;121.694059522825;0
Renewables with only oil shale;9037024.17351877;976148.879898616;-676430.464489704;314320.69097738;299718.415408913;161.264855184259;0
Renewables with only oil shale;8525841.97848934;764595.682341834;-655397.261310783;290118.546775893;109198.421031051;140.455555921145;0
Renewables with only oil shale;9014905.57689078;975107.657058863;-544497.899969822;345807.021800449;430609.757089042;112.878105958182;0
Renewables with only oil shale;8509373.55090474;834329.601161738;-884701.069626579;278065.248381254;-50371.4684648405;114.579529144064;0
Renewables with only oil shale;8482254.94504435;742613.849552124;-814716.430527875;197995.99035651;-72102.580975751;123.11437358567;0
Renewables with only oil shale;8563398.48790049;865538.395910408;-652116.036907014;315374.216798064;213422.359003394;130.283267491793;0
Renewables with only oil shale;8319581.2182491;773959.283015963;-870958.747341184;224946.054736592;-96999.4643252219;110.380960188503;0
Renewables with only oil shale;8664135.6805463;859164.658775802;-749308.600522765;309637.954076128;109856.058253036;101.332217912268;0
Renewables with only oil shale;9070361.19790272;987567.185264606;-604496.639641545;443502.94580847;383070.545623061;108.852665373218;0
Renewables with only oil shale;8443914.47041571;874976.968622345;-683856.160477368;320334.39402836;191120.808144978;134.388901512525;0
Renewables with only oil shale;8266284.22176871;721215.573565306;-1074263.25501014;288645.076419233;-353047.681444835;102.484047177395;0
Renewables with only oil shale;9278758.71836218;1090747.23117262;-453993.573494169;505052.048577983;636753.65767845;123.937568269103;0
Renewables with only oil shale;9341231.18725243;1038081.04677864;-546951.926201224;434471.737211409;491129.120577416;127.08394853253;0
Renewables with only oil shale;8001420.92653899;657721.043966709;-1163746.78420986;194884.877121238;-506025.740243153;121.350010539026;0
Renewables with only oil shale;8632171.77945755;775669.027685207;-756510.857013453;204582.631658015;19158.1706717536;125.671299264398;0
Renewables with only oil shale;8813164.8125624;922561.045485714;-666354.906542781;399505.104715765;256206.138942933;132.051976532806;0
Renewables with only oil shale;8337864.34140595;720035.315556446;-1036772.13617195;299942.137197299;-316736.8206155;109.352056376548;0
Renewables with only oil shale;8206517.9187817;729601.490714073;-855748.154241153;265226.184987469;-126146.66352708;122.436260114956;0
Renewables with only oil shale;8772248.62376337;985873.105637369;-678271.067513049;386194.032175225;307602.038124319;118.786803367998;0
Renewables with only oil shale;8514733.15959773;842651.792183023;-643054.490944571;322675.092338572;199597.301238452;117.043041778228;0
Renewables with only oil shale;8351086.18245717;745989.504784786;-902072.887762504;267077.515882188;-156083.382977718;127.736126815969;0
Renewables with only oil shale;8586843.68869743;867674.324783423;-739088.866673949;358203.397546743;128585.458109475;129.676238387214;0
Renewables with only oil shale;8253031.33344672;764772.776175613;-828829.870499474;222860.307491521;-64057.094323861;97.8766528460641;0
Renewables with only oil shale;8918392.55923662;1003035.58510078;-563399.303243867;531283.491067384;439636.28185691;110.979675493895;0
Renewables with only oil shale;9009696.89797328;1046665.62306477;-458050.822708358;329832.889459881;588614.800356408;121.180336059998;0
Renewables with only oil shale;8778471.99422502;863251.946237165;-781794.845850467;298830.708102014;81457.1003866989;157.140653284533;0
Renewables with only oil shale;7881959.92173423;620028.034340801;-1185050.31489602;176719.669405463;-565022.280555215;93.3092908762503;0
Renewables with only oil shale;8982440.78966688;975641.486679897;-691651.481579824;339899.240116593;283990.005100074;94.562713431994;0
Renewables with only oil shale;7810719.59504761;640107.890396902;-1085292.113675;200982.758976778;-445184.223278094;112.185963305149;0
Renewables with only oil shale;8353702.36954213;850739.038605805;-706135.220372199;295696.852753612;144603.818233607;112.833003937094;0
Renewables with only oil shale;8598398.73964038;849019.272927103;-751163.270876181;305670.426368526;97856.0020509224;169.244761953226;0
Renewables with only oil shale;8471794.38240345;825433.468623529;-816563.474269174;300838.233646247;8869.99435435338;106.214344062531;0
Renewables with only oil shale;8318566.00428197;811989.88328903;-856113.269901832;262495.036014853;-44123.386612802;131.948578409721;0
Renewables with only oil shale;8765071.25952114;882064.326669371;-720857.243052031;270545.918772909;161207.08361734;106.951855021221;0
Renewables with only oil shale;8694550.56891625;814183.752537631;-779171.868747809;310639.538539419;35011.8837898219;137.637256020148;0
Renewables with only oil shale;8670603.01012703;920026.546744174;-661943.965421938;332206.028584663;258082.581322236;96.5681875924729;0
Renewables with only oil shale;8523285.05505653;799916.016910528;-920819.796350115;282371.728762061;-120903.779439587;95.1071874560411;0
Renewables with only oil shale;8700807.16562604;838622.684807831;-818944.913909863;262844.741648614;19677.7708979672;95.161294628481;0
Renewables with only oil shale;8323023.30546964;707972.025094698;-976008.645680062;242006.381980869;-268036.620585365;131.990474655026;0
Renewables with only oil shale;8366369.0833023;731298.642391116;-989930.305157028;297271.643923112;-258631.662765913;154.637680826998;0
Renewables with only oil shale;7982156.85121761;658791.414398809;-1066529.13680541;164284.315355822;-407737.7224066;141.554894405858;0
Renewables with only oil shale;8086548.37347272;685018.384094858;-966196.742701744;239598.366223983;-281178.358606886;129.626278322185;0
Renewables with only oil shale;8709942.96627998;932150.77493674;-583745.629019007;343806.970967957;348405.145917733;146.310065260501;0
Renewables with only oil shale;8643987.80880478;976892.491176016;-632139.877175905;406101.228634979;344752.61400011;122.957037333363;0
Renewables with only oil shale;8750072.39870659;932923.70653609;-602860.055397928;320652.746135896;330063.651138162;130.095296158592;0
Renewables with only oil shale;8727670.46511613;860998.593331048;-770340.091844274;351957.080176074;90658.5014867744;116.087372225383;0
Renewables with only oil shale;8569169.41178359;813494.585511929;-783323.847840219;290359.245709631;30170.7376717096;141.390080478146;0
Renewables with only oil shale;9024769.64210603;1051985.48756748;-571364.718399079;453907.328466402;480620.769168405;107.567180513199;0
Renewables with only oil shale;8725900.34976205;975254.46492809;-541063.946005883;346089.538029921;434190.518922206;136.980962058983;0
Renewables with only oil shale;8302946.409673;765713.236852503;-806950.06567844;241569.823720937;-41236.828825937;145.925164898114;0
Renewables with only oil shale;8891594.5330059;944162.502638576;-683689.790557695;285587.902057833;260472.712080881;118.519123286091;0
Renewables with only oil shale;9237005.67879089;1075640.81295035;-449123.787060683;448106.789786274;626517.025889662;138.488616544007;0
Renewables with only oil shale;8717901.13096938;927920.875354523;-704137.649270962;373338.036357676;223783.226083562;115.884305465817;0
Renewables with only oil shale;9678749.76198795;1238272.37095328;-370799.795222568;680507.168607175;867472.575730715;99.9800205995678;0
Renewables with only oil shale;8290330.96288601;780257.046383612;-805173.102710265;291181.541375894;-24916.0563266526;146.833334695354;0
Renewables with only oil shale;8727673.39929901;879043.053723731;-670073.887510473;291781.914132769;208969.166213257;132.490476680482;0
Renewables with only oil shale;8365044.12002742;723318.274181976;-839635.706415688;235577.870472938;-116317.432233711;149.318947674844;0
Renewables with only oil shale;8292656.91060478;770328.621960564;-779947.794228804;225628.269804674;-9619.17226824005;140.442213737509;0
Renewables with only oil shale;9144741.32071263;982235.24030739;-587172.816616307;411856.453072563;395062.423691083;112.16148905803;0
Renewables with only oil shale;9134829.73861021;1024361.1498235;-573719.710404215;474996.446094011;450641.439419288;143.901660957731;0
Renewables with only oil shale;9025374.9592794;1046293.64903961;-440562.676596091;416642.201662476;605730.972443522;119.973826796682;0
Renewables with only oil shale;7980559.63479849;662404.914459841;-942848.644048259;168907.786102449;-280443.729588419;113.938205895275;0
Renewables with only oil shale;9001727.92683034;1002070.5555061;-535326.410171095;490012.297972506;466744.145335009;112.214273499468;0
Renewables with only oil shale;8174160.37943924;760284.711582862;-834768.39048777;263820.714111039;-74483.6789049081;147.311178890285;0
Renewables with only oil shale;8955985.31505386;1070181.32607621;-423871.621127937;468686.90152687;646309.704948271;143.399341233623;0
Renewables with only oil shale;8562094.74758684;830878.890295815;-699710.075304793;299285.88066529;131168.814991023;125.819900743797;0
Renewables with only oil shale;9452949.02221842;1126803.97703853;-481926.14558998;603438.152257464;644877.831448546;138.002637768841;0
Renewables with only oil shale;9346912.21321246;1118310.83982622;-460950.781626362;414391.479894702;657360.058199855;113.256347746319;0
Renewables with only oil shale;8559460.89494987;833484.255953133;-968740.277397672;280240.853227648;-135256.021444539;111.259814863476;0
Renewables with only oil shale;9783607.76548514;1344739.51851599;-349200.665284332;643972.264264377;995538.853231657;115.757947053042;0
Renewables with only oil shale;8216036.60535466;717565.601137454;-999853.503588618;208947.870038495;-282287.902451163;131.606660199117;0
Renewables with only oil shale;8762529.30801976;911789.613390748;-671565.816256713;479302.475011837;240223.797134036;96.4835487010132;0
Renewables with only oil shale;8595118.37788307;904462.696944589;-569949.130907088;406568.583325106;334513.566037501;123.316683942107;0
Renewables with only oil shale;8581862.07073237;888886.238320599;-866166.533948602;332839.563711646;22719.7043719975;128.489801572876;0
Renewables with only oil shale;9402829.17472158;1133011.79108863;-433904.552353723;633696.536597714;699107.23873491;96.6330598341328;0
Renewables with only oil shale;9151854.50146262;1037704.00705983;-559642.133450099;471155.606698302;478061.873609731;97.8048564120868;0
Renewables with only oil shale;8060085.21524947;598091.578293692;-1104829.6290749;161419.089198215;-506738.050781208;101.697658878913;0
Renewables with only oil shale;8505679.79360806;793650.457168113;-820072.2103983;267882.127218399;-26421.7532301869;117.571844921754;0
Renewables with only oil shale;8272051.97253652;811302.89388281;-816993.826316204;343176.976328926;-5690.93243339451;108.120876148436;0
Renewables with only oil shale;8690635.84003143;911939.364743495;-531067.223231242;379533.63877962;380872.141512252;115.378479567064;0
Renewables with only oil shale;8847974.14390948;901412.505430601;-640111.720509471;360288.809135006;261300.784921131;118.345446794246;0
Renewables with only oil shale;8516640.35780309;809141.946091325;-804190.666538878;351033.863481369;4951.27955244636;142.50142943423;0
Renewables with only oil shale;8172794.92726789;722578.738193627;-936843.220885825;237279.195455635;-214264.482692198;157.274257314459;0
Renewables with only oil shale;8440474.23370428;783348.970024295;-864629.913199894;310215.427291906;-81280.9431755984;104.502151368328;0
Renewables with only oil shale;8371231.40211209;746093.979369193;-888100.641846967;243843.877704717;-142006.662477772;124.158223432112;0
Renewables with only oil shale;9557376.37311667;1159751.87625411;-463933.929286483;582151.437331227;695817.946967624;119.010640750003;0
Renewables with only oil shale;8019654.75081546;722966.84482305;-975054.003845251;251714.013848194;-252087.1590222;137.79965356314;0
Renewables with only oil shale;8003783.24622171;675781.382277919;-1087076.39632355;213249.91062237;-411295.014045632;115.126033515294;0
Renewables with only oil shale;8609778.44983026;798970.282617587;-755713.838311876;275348.1504698;43256.4443057108;114.48109268268;0
Renewables with only oil shale;9372433.29006167;1086290.71110244;-548811.164161638;454456.568914986;537479.546940802;97.0576513001263;0
Renewables with only oil shale;8617230.78316287;940481.187898648;-585699.339248255;367950.065473953;354781.848650393;114.679788857179;0
Renewables with only oil shale;9033115.87686086;1030388.23166678;-602020.074290043;421788.923526173;428368.157376736;99.4479690746018;0
Renewables with only oil shale;8810679.64570852;982738.215685511;-756565.362087016;424828.895598488;226172.853598495;126.114899607092;0
Renewables with only oil shale;8145568.16356991;737746.815727641;-938757.097488361;225134.545701691;-201010.281760721;111.819168008797;0
Renewables with only oil shale;8937113.43576161;1013974.69250874;-495668.64638549;421361.589002148;518306.046123254;148.018012127652;0
Renewables with only oil shale;8553429.73896315;775058.29419755;-896018.277582831;289765.566246484;-120959.983385281;122.580467134243;0
Renewables with only oil shale;8671604.99687062;937493.314842673;-597515.166746032;358787.636435034;339978.148096642;124.638093873382;0
Renewables with only oil shale;8141520.98995531;711381.979949746;-979280.016653685;252965.469304847;-267898.036703939;99.6370125583591;0
Renewables with only oil shale;8876344.15183157;947645.155624812;-662506.7493362;278215.115372808;285138.406288612;125.679201100403;0
Renewables with only oil shale;8657589.51672149;834187.841279881;-901866.797856337;370612.594800236;-67678.9565764564;96.5692646833404;0
Renewables with only oil shale;8438880.94272304;738222.388196608;-1040039.42683925;222402.34324384;-301817.038642645;108.959932713866;0
Renewables with only oil shale;8711195.82812864;835085.194693752;-748220.447190875;340693.041711883;86864.7475028773;125.539462495366;0
Renewables with only oil shale;8519237.8153293;830595.098183766;-732665.214187416;204813.895015779;97929.8839963511;102.691145147861;0
Renewables with only oil shale;8956980.92829265;967784.686887291;-689004.733520836;347700.695497846;278779.953366455;117.524836317204;0
Renewables with only oil shale;9359467.74658989;1166881.14540507;-529214.227768044;664081.776506524;637666.917637027;106.520293944644;0
Renewables with only oil shale;8236822.31066001;759422.481003688;-869239.686171724;289528.75987029;-109817.205168036;130.657581461331;0
Renewables with only oil shale;9138689.28321113;973677.922061354;-679991.629374093;376435.886587155;293686.29268726;102.784962250699;0
Renewables with only oil shale;8282218.90433978;697743.030003209;-971946.036538983;247343.218012755;-274203.006535774;113.589783869361;0
Renewables with only oil shale;9203948.08109248;1037907.72137039;-615862.562336137;372295.567158002;422045.159034248;93.1204917783863;0
Renewables with only oil shale;9279983.64591409;1072603.55227153;-490908.530966146;433280.713261815;581695.021305382;107.684928822236;0
Renewables with only oil shale;8893763.80018402;920908.660347309;-665645.162197381;267565.86641016;255263.498149927;132.530458511344;0
Renewables with only oil shale;8866874.02682119;1005282.39088171;-568227.26237127;446608.463237303;437055.128510439;110.949143801344;0
Renewables with only oil shale;8417121.19042728;713615.36614249;-916125.327652072;218219.990009349;-202509.961509581;128.21388210263;0
Renewables with only oil shale;8427299.16070247;717972.929458701;-858451.609352667;173409.365128486;-140478.679893966;107.678709968385;0
Renewables with only oil shale;8217448.61532692;640904.153031167;-1128564.13216987;135196.124711892;-487659.979138703;105.552172067518;0
Renewables with only oil shale;8421042.19465637;772669.439530289;-959219.570803928;263537.274816791;-186550.131273638;122.942822783252;0
Renewables with only oil shale;8503547.80887732;719658.947643643;-871925.889955627;256755.186691317;-152266.942311984;109.748679740745;0
Renewables with only oil shale;7822054.26453918;641851.760356571;-1012838.52261417;227499.947203269;-370986.762257597;102.684846896352;0
Renewables with only oil shale;9380646.67915706;1162812.07260271;-405245.020286181;531496.938888012;757567.052316532;114.182106905469;0
Renewables with only oil shale;8084428.9745244;676921.495829085;-905247.811446514;147789.64348985;-228326.31561743;108.360537583244;0
Renewables with only oil shale;9027866.75374368;943341.892621852;-641323.268111328;328917.564830093;302018.624510524;109.461684319584;0
Renewables with only oil shale;8763132.21396552;909540.560979818;-692051.603657586;355317.526873607;217488.957322232;131.89638879025;0
Renewables with only oil shale;8832066.53572155;930165.765208735;-708834.194967434;377190.871323837;221331.570241301;111.949889072772;0
Renewables with only oil shale;8524245.0165031;807920.669790487;-867023.406970112;285874.729427059;-59102.7371796248;132.993422408448;0
Renewables with only oil shale;7985534.09174681;640793.938529966;-1040445.9690414;132108.513273543;-399652.030511434;114.510429021184;0
Renewables with only oil shale;9136257.94705305;1104599.1770758;-501607.837244556;384451.422916709;602991.339831248;135.337721532948;0
Renewables with only oil shale;8431514.24038993;760502.411252828;-903716.038281231;228142.508065292;-143213.627028402;101.240471494668;0
Renewables with only oil shale;9376699.68254558;1109009.39677258;-481754.940436344;416443.893845977;627254.456336232;133.109062098869;0
Renewables with only oil shale;8337612.44111514;716675.92459211;-903934.655942509;195433.737380695;-187258.731350399;118.229425008329;0
Renewables with only oil shale;8389053.20786385;713397.574359266;-963779.458988915;252417.328757066;-250381.884629649;112.173667351612;0
Renewables with only oil shale;8630284.39532548;795952.058974853;-817386.14616122;263468.634158586;-21434.0871863664;147.594898635997;0
Renewables with only oil shale;8573846.75996496;865964.644348897;-816502.950323704;267146.36546675;49461.694025194;99.3847441368209;0
Renewables with only oil shale;9097029.62142332;1011940.39636625;-660302.493962119;417217.011426275;351637.902404133;116.783775723022;0
Renewables with only oil shale;8706705.85054842;869492.805468073;-655582.332371554;361052.372985835;213910.47309652;99.7666318999491;0
Renewables with only oil shale;8067579.3078333;717677.740017342;-851065.707057678;248858.409175476;-133387.967040335;134.797761905782;0
Renewables with only oil shale;8693695.15435832;860744.795226768;-664955.886046405;247032.318316301;195788.909180363;119.190644958804;0
Renewables with only oil shale;9154152.73243644;1041576.90685171;-550090.302416324;363021.479730666;491486.604435386;99.1213277101114;0
Renewables with only oil shale;8863958.83339647;927256.159048197;-735893.883695199;427312.71891812;191362.275352999;120.876459114238;0
Renewables with only oil shale;9274468.22919612;1155550.01634418;-442694.83559392;467333.861463197;712855.180750256;116.482736041963;0
Renewables with only oil shale;8267930.97685169;666162.273833963;-1029840.10021107;215582.686876656;-363677.826377103;134.661117382777;0
Renewables with only oil shale;8967922.45101774;1006343.64471331;-540500.103785031;300896.941466419;465843.540928275;110.31909902222;0
Renewables with only oil shale;9619849.4350541;1205493.61223346;-506574.357132899;623442.895466235;698919.255100566;125.994500500178;0
Renewables with only oil shale;8522195.52982911;860850.807249793;-758105.921187785;341474.622207201;102744.886062009;118.912115907859;0
Renewables with only oil shale;8375747.85510352;712718.870979145;-869523.208425965;205171.816090089;-156804.33744682;108.98936605144;0
Renewables with only oil shale;8349158.30750032;717908.211184341;-988742.247899576;187884.247385892;-270834.036715235;88.3175134928277;0
Renewables with only oil shale;8336464.94508542;733339.838585593;-965186.718447429;224828.13322474;-231846.879861836;105.619487370391;0
Renewables with only oil shale;8899463.29239871;1023784.52626688;-583400.382503813;350080.652035549;440384.143763065;110.665306235385;0
Renewables with only oil shale;8809768.76716105;927446.606150411;-688645.295095284;382133.619981262;238801.311055128;89.5224857864267;0
