Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1584640800;19.03.2020 20:00;1088.8;422;1159.6;455.4;34.98;34.98;34.98;34.98
1584644400;19.03.2020 21:00;1041.3;426.5;1118.2;449.2;23.21;23.21;23.21;23.21
1584648000;19.03.2020 22:00;975.3;393.6;1063.1;442.5;25;8.09;25;25
1584651600;19.03.2020 23:00;889.7;385.8;972.8;436.6;7.3;7.3;7.3;7.3
1584655200;20.03.2020 00:00;837;382.7;918.7;426.9;6.99;6.99;6.99;6.99
1584658800;20.03.2020 01:00;807.2;376.7;891;414.3;25.04;7.28;25.04;25.04
1584662400;20.03.2020 02:00;789.7;371.7;890.8;402.1;17.62;7.3;17.62;17.62
1584666000;20.03.2020 03:00;787.4;355.6;882.2;393;7.44;7.44;7.44;7.44
1584669600;20.03.2020 04:00;796.5;342.6;891.1;382.6;18.6;7.73;18.6;18.6
1584673200;20.03.2020 05:00;829.3;327.9;923.4;376.2;25.01;13.99;25.01;25.01
1584676800;20.03.2020 06:00;891;310.2;965;381.1;29.65;37.57;29.65;29.65
1584680400;20.03.2020 07:00;997.1;308.6;1095;375.4;40.36;40.36;40.36;40.36
1584684000;20.03.2020 08:00;1094.9;310.7;1225.9;386.2;41.64;41.64;41.64;41.64
1584687600;20.03.2020 09:00;1116;318.4;1195.2;396.5;44.43;44.43;44.43;44.43
1584691200;20.03.2020 10:00;1106.2;340.4;1220.1;410;42.97;42.97;42.97;42.97
1584694800;20.03.2020 11:00;1085.3;349.1;1221.8;412.5;38.66;38.66;38.66;38.66
1584698400;20.03.2020 12:00;1052.5;354;1219.3;424.3;37.6;37.6;37.6;37.6
1584702000;20.03.2020 13:00;1065.5;363.3;1219.9;434.2;38.68;38.68;38.68;38.68
1584705600;20.03.2020 14:00;1056.8;359.9;1191.9;437.1;37.52;37.52;37.52;37.52
1584709200;20.03.2020 15:00;1042.8;354.2;1188.2;432;32.8;32.8;32.8;32.8
1584712800;20.03.2020 16:00;1036.5;361.2;1151.6;420.2;34.75;34.75;34.75;34.75
1584716400;20.03.2020 17:00;1035.2;365.8;1114.1;411.2;37.36;37.36;37.36;37.36
1584720000;20.03.2020 18:00;1066.6;373.9;1148.8;416.6;37.54;37.54;37.54;37.54
1584723600;20.03.2020 19:00;1124.9;389.3;1179.3;439.5;49.9;49.9;49.9;49.9
1584727200;20.03.2020 20:00;1104.1;422.3;1188.1;437.2;28.23;28.23;28.23;28.23
1584730800;20.03.2020 21:00;1048.6;439.9;1145.2;438.8;25.09;25.09;25.09;25.09
1584734400;20.03.2020 22:00;981.2;406.7;1076.6;434.4;33.68;33.68;33.68;33.68
1584738000;20.03.2020 23:00;912.3;391.8;1016;428;17.18;17.18;17.18;17.18
1584741600;21.03.2020 00:00;858.7;381.3;950.3;421.4;12.92;12.92;12.92;12.92
1584745200;21.03.2020 01:00;820.7;367;915;387.3;14.02;14.02;14.02;14.02
1584748800;21.03.2020 02:00;805.3;343.5;913.3;372.3;11.91;11.91;11.91;11.91
1584752400;21.03.2020 03:00;801;337.6;898.8;360.8;10.68;10.68;10.68;10.68
1584756000;21.03.2020 04:00;805.1;323.7;895.1;351.8;9.2;9.2;9.2;9.2
1584759600;21.03.2020 05:00;822.9;307.5;904.8;346.9;8.73;8.73;8.73;8.73
1584763200;21.03.2020 06:00;831;287.9;907.5;341;14.07;14.07;14.07;14.07
1584766800;21.03.2020 07:00;864.3;273.1;968;339.5;20.08;20.08;20.08;20.08
1584770400;21.03.2020 08:00;901.4;279.8;1025.2;346.4;21.36;21.36;21.36;21.36
1584774000;21.03.2020 09:00;927.4;285.2;1083.2;365.4;25.02;25.02;25.02;25.02
1584777600;21.03.2020 10:00;947.6;292.2;1105.4;381.7;25.01;25.01;25.01;25.01
1584781200;21.03.2020 11:00;970.5;299.6;1106.2;396.9;25.1;25.1;25.1;25.1
1584784800;21.03.2020 12:00;974.1;300;1083.1;412.6;25.02;25.02;25.02;25.02
1584788400;21.03.2020 13:00;979.8;303.1;1100.3;426.8;22.24;22.24;22.24;22.24
1584792000;21.03.2020 14:00;971.7;314.5;1121.4;429.9;18.65;18.65;18.65;18.65
1584795600;21.03.2020 15:00;950.8;309.7;1126.3;425.9;17.88;17.88;17.88;17.88
1584799200;21.03.2020 16:00;959.8;309.7;1117.5;412.8;16.91;16.91;16.91;16.91
1584802800;21.03.2020 17:00;982.9;318.3;1117.9;402.5;19.85;19.85;19.85;19.85
1584806400;21.03.2020 18:00;1029.1;313.6;1148.8;396.6;26.95;26.95;26.95;26.95
1584810000;21.03.2020 19:00;1088.2;315.6;1201.8;398.5;35.3;35.3;35.3;35.3
1584813600;21.03.2020 20:00;1067.3;335.2;1161;403.2;29.42;29.42;29.42;29.42
1584817200;21.03.2020 21:00;1004;335.8;1091.5;411.1;25.02;22.95;25.02;25.02
1584820800;21.03.2020 22:00;945.5;319.3;1082.1;415.4;18.33;18.33;18.33;18.33
1584824400;21.03.2020 23:00;891.1;320.7;1040.6;411.7;16.82;16.82;16.82;16.82
1584828000;22.03.2020 00:00;849.8;306.5;965.5;402.1;10.53;10.53;10.53;10.53
1584831600;22.03.2020 01:00;823.8;293.6;877.5;376.7;11.15;11.15;11.15;11.15
1584835200;22.03.2020 02:00;803.8;304.3;871.5;368.4;10.33;10.33;10.33;10.33
1584838800;22.03.2020 03:00;804.1;292.6;869.2;362.4;7.56;7.56;7.56;7.56
1584842400;22.03.2020 04:00;806;284;877;357.3;6.4;6.4;6.4;6.4
1584846000;22.03.2020 05:00;823.1;289;877.2;357.6;8.52;8.52;8.52;8.52
1584849600;22.03.2020 06:00;820.4;285.5;862.9;355.5;6.24;6.24;6.24;6.24
1584853200;22.03.2020 07:00;853.9;289.4;915;355.3;6.06;6.06;6.06;6.06
1584856800;22.03.2020 08:00;887.6;292.3;1003.6;362.6;8.85;8.85;8.85;8.85
1584860400;22.03.2020 09:00;894.1;281.5;1038.8;368.5;11.42;11.42;11.42;11.42
1584864000;22.03.2020 10:00;909.1;296.1;1036.5;374.7;8.66;8.66;8.66;8.66
1584867600;22.03.2020 11:00;897.9;302.9;1018.1;377.9;7.29;7.29;7.29;7.29
1584871200;22.03.2020 12:00;882.7;305.1;995.9;379.2;5.84;5.84;5.84;5.84
1584874800;22.03.2020 13:00;872.3;302.8;992.3;379.3;6.79;6.79;6.79;6.79
1584878400;22.03.2020 14:00;855.9;293.3;983.3;376.2;5.61;5.61;5.61;5.61
1584882000;22.03.2020 15:00;870.9;295.9;980.4;370;5.56;5.56;5.56;5.56
1584885600;22.03.2020 16:00;908.8;300.1;984.1;358.3;5.72;5.72;5.72;5.72
1584889200;22.03.2020 17:00;951.5;300.3;1001.6;345.4;6.13;6.13;6.13;6.13
1584892800;22.03.2020 18:00;1012.8;299.9;1057.2;340.8;13.88;13.88;13.88;13.88
1584896400;22.03.2020 19:00;1072.8;285;1133.8;340.8;19.78;19.78;19.78;19.78
1584900000;22.03.2020 20:00;1046.7;284.2;1120.2;338.3;22.93;20.7;22.93;22.93
1584903600;22.03.2020 21:00;1002.9;268.9;1093.3;336.6;19.45;15.91;19.45;19.45
1584907200;22.03.2020 22:00;946.5;267.1;1022.7;335.3;14.91;13.91;14.91;14.91
1584910800;22.03.2020 23:00;893.8;268.6;960.2;335;12.58;12.56;12.58;12.58
1584914400;23.03.2020 00:00;851.7;266.3;910.7;335.8;7.17;7.17;7.17;7.17
1584918000;23.03.2020 01:00;845.6;279.3;883.6;339.9;6.98;6.98;6.98;6.98
1584921600;23.03.2020 02:00;832.1;273.2;901.7;341.6;6.77;6.77;6.77;6.77
1584925200;23.03.2020 03:00;833;304.8;892.8;342;6.77;6.77;6.77;6.77
1584928800;23.03.2020 04:00;849.8;316.7;905.9;342.4;6.95;6.95;6.95;6.95
1584932400;23.03.2020 05:00;880.8;323.3;944.8;347.6;7.16;7.16;7.16;7.16
1584936000;23.03.2020 06:00;943.3;318.5;1016.2;350.6;11.79;11.79;11.79;11.79
1584939600;23.03.2020 07:00;1046.6;323.3;1125.4;356.3;20.53;20.53;20.53;20.53
1584943200;23.03.2020 08:00;1131.6;338.9;1185.5;366.6;35.84;31.67;35.84;35.84
1584946800;23.03.2020 09:00;1143.7;351.7;1201.4;378.5;36.13;36.13;36.13;36.13
1584950400;23.03.2020 10:00;1124.6;372.7;1171.5;388.9;35.84;25.15;35.84;35.84
1584954000;23.03.2020 11:00;1116.3;395.7;1166.8;396.8;34.29;24.79;34.29;34.29
1584957600;23.03.2020 12:00;1095.7;410.3;1175.2;402.9;35.18;23.04;35.18;35.18
1584961200;23.03.2020 13:00;1100.2;410.8;1178;408.9;35.4;23.79;35.4;35.4
1584964800;23.03.2020 14:00;1080.7;416.9;1135.5;410.6;35.24;20.28;35.24;35.24
1584968400;23.03.2020 15:00;1073.5;415.3;1121.7;406.8;34.95;18.11;34.95;34.95
1584972000;23.03.2020 16:00;1070.1;411.8;1115.8;394.7;34.1;16.53;34.1;34.1
1584975600;23.03.2020 17:00;1079.2;396.4;1136.8;381.1;32.8;16.08;32.8;32.8
1584979200;23.03.2020 18:00;1089.8;362.9;1121.3;376.1;24.09;20.6;24.09;24.09
1584982800;23.03.2020 19:00;1148.5;377.4;1150.9;380.2;35.24;29.93;35.24;35.24
1584986400;23.03.2020 20:00;1125.2;397.6;1150.8;388.7;32.34;20.21;32.34;32.34
1584990000;23.03.2020 21:00;1078.4;402.5;1127.8;398.3;30.08;10.97;30.08;30.08
1584993600;23.03.2020 22:00;1012.5;417.7;1075;407.2;33.53;10.44;33.53;33.53
1584997200;23.03.2020 23:00;930.9;435.7;979.3;414.9;17.33;7.37;17.33;17.33
1585000800;24.03.2020 00:00;871.6;436.6;931.5;422.4;16.71;6.75;16.71;16.71
1585004400;24.03.2020 01:00;843.9;445.3;902;457.3;23.05;6.16;23.05;23.05
1585008000;24.03.2020 02:00;826.7;454.7;887.1;463.7;5.94;5.94;5.94;5.94
1585011600;24.03.2020 03:00;821.3;459.6;883.1;473.6;5.79;5.79;5.79;5.79
1585015200;24.03.2020 04:00;829.8;462.5;894.4;478.4;5.86;5.86;5.86;5.86
1585018800;24.03.2020 05:00;859.3;471.5;930.3;481.2;20.1;6.15;20.1;20.1
1585022400;24.03.2020 06:00;915.8;469.3;985.5;492.7;12.08;12.08;12.08;12.08
1585026000;24.03.2020 07:00;1013.3;475.7;1082.8;498.1;25;17.1;25;25
1585029600;24.03.2020 08:00;1113.1;478.1;1173.7;499.5;35.79;18.2;35.79;35.79
1585033200;24.03.2020 09:00;1142.8;490.1;1180;519.1;37.5;16.85;37.5;37.5
1585036800;24.03.2020 10:00;1121.4;490;1178.5;535.8;36.69;15.01;36.69;36.69
1585040400;24.03.2020 11:00;1107.9;500.1;1178.1;541.5;36.33;13.45;36.33;36.33
1585044000;24.03.2020 12:00;1086.4;510;1181.4;564.1;40.79;12.75;40.79;40.79
1585047600;24.03.2020 13:00;1087.3;514.2;1162.1;563.9;40.52;13.03;40.52;40.52
1585051200;24.03.2020 14:00;1064.3;519.5;1147;562.8;40.59;12.05;40.59;40.59
1585054800;24.03.2020 15:00;1057.6;501.4;1135.4;551.1;38.33;11.72;38.33;38.33
1585058400;24.03.2020 16:00;1053.8;484.8;1126.6;539.2;17.66;10.91;17.66;17.66
1585062000;24.03.2020 17:00;1069.6;469.5;1119.3;523.6;34.47;11.9;34.47;34.47
1585065600;24.03.2020 18:00;1085.3;489.2;1134.6;524.9;35.8;17.11;35.8;35.8
1585069200;24.03.2020 19:00;1130.2;501.8;1154.1;540.7;41.38;25.8;41.38;41.38
1585072800;24.03.2020 20:00;1106.5;483.1;1163.2;534.3;28.07;18.94;28.07;28.07
1585076400;24.03.2020 21:00;1051.1;482;1120;535.5;25.07;8.43;25.07;25.07
1585080000;24.03.2020 22:00;980.8;477.1;1041.6;534;25.05;11.2;25.05;25.05
1585083600;24.03.2020 23:00;898.8;441.2;992.9;528.6;15.61;7.98;15.61;15.61
1585087200;25.03.2020 00:00;842.4;441.3;917.9;518;6.07;5.97;6.07;6.07
1585090800;25.03.2020 01:00;812.9;449.5;888.2;514.7;5.77;5.77;5.77;5.77
1585094400;25.03.2020 02:00;796.8;454.3;881.9;514.4;5.51;5.51;5.51;5.51
1585098000;25.03.2020 03:00;795.6;462.5;872.4;517.2;5.31;5.31;5.31;5.31
1585101600;25.03.2020 04:00;800.9;470.4;881.4;522.4;5.47;5.47;5.47;5.47
1585105200;25.03.2020 05:00;824;492.6;925.5;533.7;5.75;5.75;5.75;5.75
1585108800;25.03.2020 06:00;876.9;498.9;977.1;553.4;6.32;6.32;6.32;6.32
1585112400;25.03.2020 07:00;984.5;492.6;1071.1;564.7;8.25;8.25;8.25;8.25
1585116000;25.03.2020 08:00;1072;529.6;1144.8;592.3;17.62;11.87;17.62;17.62
1585119600;25.03.2020 09:00;1082.8;612;1139.1;674.2;35.71;11.14;35.71;35.71
1585123200;25.03.2020 10:00;1068;523.6;1150.6;568.1;36.56;11.75;36.56;36.56
1585126800;25.03.2020 11:00;1055.1;525.5;1153.5;572;10.04;10.04;10.04;10.04
1585130400;25.03.2020 12:00;1027.7;527.4;1133;583.2;25.01;12.91;25.01;25.01
1585134000;25.03.2020 13:00;1034.3;543;1126.3;586;25.03;11.52;25.03;25.03
1585137600;25.03.2020 14:00;1014.9;547.5;1100.3;585.4;25.01;10.36;25.01;25.01
1585141200;25.03.2020 15:00;1009.1;546.8;1095.3;582.9;25.05;7.3;25.05;25.05
1585144800;25.03.2020 16:00;1002.2;541.9;1088.9;588.4;12.45;6.71;12.45;12.45
1585148400;25.03.2020 17:00;1023.4;538;1093.2;565.3;6.82;6.82;6.82;6.82
1585152000;25.03.2020 18:00;1035.1;543.2;1087.6;560.7;26.98;7.93;26.98;26.98
1585155600;25.03.2020 19:00;1093.7;531.4;1147.3;558;37.75;16.46;37.75;37.75
1585159200;25.03.2020 20:00;1078.4;522.7;1117.1;550.1;25.05;8.45;25.05;25.05
1585162800;25.03.2020 21:00;1030;491.1;1095.2;536;7.1;7.1;7.1;7.1
1585166400;25.03.2020 22:00;962;477.7;1031;529;6.92;6.92;6.92;6.92
1585170000;25.03.2020 23:00;882.9;466.9;968.4;506.1;6.73;6.73;6.73;6.73
1585173600;26.03.2020 00:00;821.6;439.6;915;486.3;6.45;6.45;6.45;6.45
1585177200;26.03.2020 01:00;795.7;428.3;899.8;486;6.15;6.15;6.15;6.15
1585180800;26.03.2020 02:00;779.9;422.6;886.6;482.3;6.19;6.19;6.19;6.19
1585184400;26.03.2020 03:00;778;410.9;866.2;478.4;6.24;6.24;6.24;6.24
1585188000;26.03.2020 04:00;787;402.4;896.1;471.6;6.35;6.35;6.35;6.35
1585191600;26.03.2020 05:00;807.7;400.9;915.9;464;6.47;6.47;6.47;6.47
1585195200;26.03.2020 06:00;872.4;395.9;969.5;462.2;10.61;10.61;10.61;10.61
1585198800;26.03.2020 07:00;978.3;392.4;1072.3;446.7;25.03;25.03;25.03;25.03
1585202400;26.03.2020 08:00;1063.4;415.7;1146.5;460.2;37.23;37.23;37.23;37.23
1585206000;26.03.2020 09:00;1074.8;494.2;1172.9;549.7;36.91;36.91;36.91;36.91
1585209600;26.03.2020 10:00;1064.1;379.7;1155.9;417.4;36.92;36.92;36.92;36.92
1585213200;26.03.2020 11:00;1036.1;396.5;1140.2;419.5;37.07;37.07;37.07;37.07
1585216800;26.03.2020 12:00;1010.8;424.5;1118.7;427.2;36.3;36.3;36.3;36.3
1585220400;26.03.2020 13:00;1023;450.7;1106.6;435.3;37.45;33.39;37.45;37.45
1585224000;26.03.2020 14:00;1003.3;441.5;1044.2;441.4;37.01;30.3;37.01;37.01
1585227600;26.03.2020 15:00;999.3;432.9;1042;436.5;35.59;22.45;35.59;35.59
1585231200;26.03.2020 16:00;996.9;417.7;1040.5;421.9;34.93;19.19;34.93;34.93
1585234800;26.03.2020 17:00;1012.5;390.4;1043.2;404;24.03;23.54;24.03;24.03
1585238400;26.03.2020 18:00;1024.6;371.4;1076.8;397;25.02;25.02;25.02;25.02
1585242000;26.03.2020 19:00;1082.4;371.1;1149.8;396.9;37.07;36.39;37.07;37.07
1585245600;26.03.2020 20:00;1069.7;373.8;1132.3;395.6;33.81;33.81;33.81;33.81
1585249200;26.03.2020 21:00;1033.8;353.8;1111.9;392.7;27.02;18.97;27.02;27.02
1585252800;26.03.2020 22:00;967.7;346.3;1050.2;387.3;26.03;14;26.03;26.03
1585256400;26.03.2020 23:00;889;356.3;972.4;378.7;9.22;9.22;9.22;9.22
1585260000;27.03.2020 00:00;833.4;346.1;922.9;368.5;6.28;6.28;6.28;6.28
1585263600;27.03.2020 01:00;806.7;333.2;885.5;376.8;5.85;5.85;5.85;5.85
1585267200;27.03.2020 02:00;792.4;340.2;869;372;5.7;5.7;5.7;5.7
1585270800;27.03.2020 03:00;792;340.5;863.4;369.8;5.68;5.68;5.68;5.68
1585274400;27.03.2020 04:00;803.2;324.3;886.7;365.8;5.76;5.76;5.76;5.76
1585278000;27.03.2020 05:00;829.2;320.3;898.2;365.7;5.93;5.93;5.93;5.93
1585281600;27.03.2020 06:00;892.2;328.9;949.8;373.8;11;11;11;11
1585285200;27.03.2020 07:00;982.7;327.5;1054.7;369.4;24.06;24.06;24.06;24.06
1585288800;27.03.2020 08:00;1060.5;328.1;1149;366.6;34.77;26.95;34.77;34.77
1585292400;27.03.2020 09:00;1074.8;337.1;1160.6;368;35.23;30.63;35.23;35.23
1585296000;27.03.2020 10:00;1059.8;337.2;1132.7;371.5;35.22;23.54;35.22;35.22
1585299600;27.03.2020 11:00;1054.9;334.6;1137.4;375.2;35.19;19.98;35.19;35.19
1585303200;27.03.2020 12:00;1034.8;327.7;1105.6;377.1;35.21;18.03;35.21;35.21
1585306800;27.03.2020 13:00;1044.7;317.8;1117.5;373.2;35.21;13.74;35.21;35.21
1585310400;27.03.2020 14:00;1022.2;310.1;1081.6;367.5;35.22;10.87;35.22;35.22
1585314000;27.03.2020 15:00;1010;300.5;1062;358.1;34.83;10.03;34.83;34.83
1585317600;27.03.2020 16:00;1003.7;298.3;1062.4;345.6;34.83;10.67;34.83;34.83
1585321200;27.03.2020 17:00;1010.2;295.4;1056;333.9;36.01;10.95;36.01;36.01
1585324800;27.03.2020 18:00;1025.5;292;1076.6;331.3;34.86;13.63;34.86;34.86
1585328400;27.03.2020 19:00;1076;296.2;1127.6;335.9;40.2;26.08;40.2;40.2
1585332000;27.03.2020 20:00;1074.5;309;1118.8;339.8;29.28;29.28;29.28;29.28
1585335600;27.03.2020 21:00;1023.1;313.1;1092.4;339.4;28;10.94;28;28
1585339200;27.03.2020 22:00;955;315.7;1015.3;339.3;33.58;12.45;33.58;33.58
1585342800;27.03.2020 23:00;875.2;310.6;933.6;339.9;17.23;12.59;17.23;17.23
1585346400;28.03.2020 00:00;828.1;308;886.9;341.7;15.92;8.01;15.92;15.92
1585350000;28.03.2020 01:00;793.9;313.1;861.2;353.3;25.02;5.51;25.02;25.02
1585353600;28.03.2020 02:00;776.9;319.8;871.7;350.5;5.37;5.37;5.37;5.37
1585357200;28.03.2020 03:00;767.1;328.1;863;349.4;5.3;5.3;5.3;5.3
1585360800;28.03.2020 04:00;771.2;329.9;853.9;346.1;5.3;5.3;5.3;5.3
1585364400;28.03.2020 05:00;775.6;339;838.8;346.9;5.36;5.36;5.36;5.36
1585368000;28.03.2020 06:00;779.7;337.3;841.1;352.4;5.38;5.38;5.38;5.38
1585371600;28.03.2020 07:00;817.2;327.1;879;354.3;21;5.47;21;21
1585375200;28.03.2020 08:00;856.1;311.2;946.1;358.1;23.21;5.64;23.21;23.21
1585378800;28.03.2020 09:00;871;314.3;984.2;362.2;25.06;5.88;25.06;25.06
1585382400;28.03.2020 10:00;867;336.1;1006.6;369.3;25.08;5.9;25.08;25.08
1585386000;28.03.2020 11:00;855.1;368.7;1019;375.4;25.09;5.72;25.09;25.09
1585389600;28.03.2020 12:00;841.3;372.3;1014.5;383.8;5.31;5.31;5.31;5.31
1585393200;28.03.2020 13:00;838.4;344.7;984.4;386.1;17.61;4.99;17.61;17.61
1585396800;28.03.2020 14:00;834.5;343.2;987.5;396.7;4.1;4.1;4.1;4.1
1585400400;28.03.2020 15:00;839;351.8;988.8;390.8;4.09;3.97;4.09;4.09
1585404000;28.03.2020 16:00;851.8;338;976.1;378.9;4.22;4.22;4.22;4.22
1585407600;28.03.2020 17:00;890.3;333.6;967.3;372.2;5.05;5.05;5.05;5.05
1585411200;28.03.2020 18:00;932.8;367;971.8;382.2;25.04;10.26;25.04;25.04
1585414800;28.03.2020 19:00;999.2;418.7;1027.3;401.5;25.1;14.99;25.1;25.1
1585418400;28.03.2020 20:00;982.5;440.9;1069.4;426;25.08;8.62;25.08;25.08
1585422000;28.03.2020 21:00;929.3;461.8;1029;450.2;25.01;5.45;25.01;25.01
1585425600;28.03.2020 22:00;871.3;489.3;945.7;466.8;17.98;5.2;17.98;17.98
1585429200;28.03.2020 23:00;821.2;483.7;901;484.3;10.1;6.22;10.1;10.1
1585432800;29.03.2020 00:00;777.4;493.1;877.3;497.1;4.96;4.96;4.96;4.96
1585436400;29.03.2020 01:00;754.6;490.6;858.1;506;8.39;8.39;8.39;8.39
1585440000;29.03.2020 02:00;742.2;465.2;855.8;504.3;4.44;4.44;4.44;4.44
1585443600;29.03.2020 04:00;736.2;454.2;845.4;493.7;4.11;4.11;4.11;4.11
1585447200;29.03.2020 05:00;746.795;455.457;859.2;498.1;4.73;4.73;4.73;4.73
1585450800;29.03.2020 06:00;763.82;462.784;855.4;496;6.15;6.15;6.15;6.15
1585454400;29.03.2020 07:00;770.532;446.39;881.6;495.9;5.68;5.68;5.68;5.68
1585458000;29.03.2020 08:00;825.9;448;926;499.8;6.12;6.12;6.12;6.12
1585461600;29.03.2020 09:00;859.2;455.5;974.5;500.9;4.72;4.72;4.72;4.72
1585465200;29.03.2020 10:00;888.2;456.5;973;496.9;16.4;16.4;16.4;16.4
1585468800;29.03.2020 11:00;890.3;447;962.3;478.4;18.83;18.83;18.83;18.83
1585472400;29.03.2020 12:00;885.7;428;958.2;471.2;17.36;17.36;17.36;17.36
1585476000;29.03.2020 13:00;883.8;423;977.6;465.9;12.09;12.09;12.09;12.09
1585479600;29.03.2020 14:00;870.3;422;946.2;460;7.42;7.42;7.42;7.42
1585483200;29.03.2020 15:00;865.3;406;977.6;456.1;4.86;4.86;4.86;4.86
1585486800;29.03.2020 16:00;873.7;388.1;974.3;445.9;4.92;4.92;4.92;4.92
1585490400;29.03.2020 17:00;897.1;378.9;1000.1;435.1;6.92;6.92;6.92;6.92
1585494000;29.03.2020 18:00;932.7;368.9;1012.3;416.7;8.89;8.89;8.89;8.89
1585497600;29.03.2020 19:00;964.2;323.6;1054.3;402.2;14.42;14.42;14.42;14.42
1585501200;29.03.2020 20:00;1030.9;328;1087.9;396;19.17;19.17;19.17;19.17
1585504800;29.03.2020 21:00;1009.2;314.8;1055.3;392.2;20.17;20.17;20.17;20.17
1585508400;29.03.2020 22:00;969.3;314.2;1060.8;390.5;25.07;25.07;25.07;25.07
1585512000;29.03.2020 23:00;915.7;313.4;986.8;381.4;25.02;25.02;25.02;25.02
1585515600;30.03.2020 00:00;864.8;312;934.4;369.4;16.33;16.33;16.33;16.33
1585519200;30.03.2020 01:00;835.2;307.2;901.8;341.9;17.83;17.83;17.83;17.83
1585522800;30.03.2020 02:00;817.7;303.1;595;355.9;13.14;13.14;5.5;13.14
1585526400;30.03.2020 03:00;800.9;298.6;630.1;381.4;9.92;9.92;9.92;9.92
1585530000;30.03.2020 04:00;806.9;316.4;662.1;394.8;9.97;9.97;9.97;9.97
1585533600;30.03.2020 05:00;844.6;338.3;663.7;395.1;20.01;20.01;20.01;20.01
1585537200;30.03.2020 06:00;929.1;348.5;691;395.4;29.1;29.1;29.1;29.1
1585540800;30.03.2020 07:00;991.2;360;704.1;391.7;30.4;30.4;30.4;30.4
1585544400;30.03.2020 08:00;1101.6;387.9;807.3;468.2;36.52;36.52;36.52;36.52
1585548000;30.03.2020 09:00;1123.9;483.9;867.5;517.8;37.5;37.5;37.5;37.5
1585551600;30.03.2020 10:00;1115.4;507.2;874.7;534.9;28.09;28.09;28.09;28.09
1585555200;30.03.2020 11:00;1117.3;520.7;899.1;545.2;28.07;28.07;28.07;28.07
1585558800;30.03.2020 12:00;1119.5;535.3;902.4;558.4;31.44;31.44;31.44;31.44
1585562400;30.03.2020 13:00;1142.9;540.8;889.7;567.6;32.14;32.14;32.14;32.14
1585566000;30.03.2020 14:00;1125.6;540.9;890.5;570.4;30.04;30.04;30.04;30.04
1585569600;30.03.2020 15:00;1107.6;535.8;889.2;571.3;28.08;28.08;28.08;28.08
1585573200;30.03.2020 16:00;1072.2;526.4;895;567.5;28.06;28.06;28.06;28.06
1585576800;30.03.2020 17:00;1054.8;529.7;874.7;559.7;28.01;28.01;28.01;28.01
1585580400;30.03.2020 18:00;1055.3;552;842.7;555.7;25.03;25.03;25.03;25.03
1585584000;30.03.2020 19:00;1055;524.7;850;548.8;28.03;28.03;28.03;28.03
1585587600;30.03.2020 20:00;1098;519.4;823.8;547.8;38.93;38.93;38.93;38.93
1585591200;30.03.2020 21:00;1083;529.2;832;542.6;35.7;35.7;35.7;35.7
1585594800;30.03.2020 22:00;1025.4;532.6;780.2;539.4;35.05;35.05;35.05;35.05
1585598400;30.03.2020 23:00;944.3;510.1;688.4;486;29.86;29.86;29.86;29.86
1585602000;31.03.2020 00:00;891.9;454.5;921.3;477.4;23.8;23.8;23.8;23.8
1585605600;31.03.2020 01:00;866.8;438.9;915.3;466.3;19.12;19.12;19.12;19.12
1585609200;31.03.2020 02:00;845.8;429.5;886.2;454.7;19.05;19.05;19.05;19.05
1585612800;31.03.2020 03:00;840.1;426.5;886.6;450;18.92;18.92;18.92;18.92
1585616400;31.03.2020 04:00;853.9;416.8;907.9;443.6;15.64;15.64;15.64;15.64
1585620000;31.03.2020 05:00;887.7;409.9;930.1;443.7;13.1;13.1;13.1;13.1
1585623600;31.03.2020 06:00;972;424.9;998.2;444.4;19.08;19.08;19.08;19.08
1585627200;31.03.2020 07:00;1060.9;421;1086.3;446.6;30.97;30.97;30.97;30.97
1585630800;31.03.2020 08:00;1152.3;451.7;1176.5;466.6;42.3;42.3;42.3;42.3
1585634400;31.03.2020 09:00;1151.3;491.7;1211.8;476.4;35.52;35.52;35.52;35.52
1585638000;31.03.2020 10:00;1124.6;477.5;1207.2;493.9;29.03;29.03;29.03;29.03
1585641600;31.03.2020 11:00;1114.3;497.7;1201.1;510.8;28.1;28.1;28.1;28.1
1585645200;31.03.2020 12:00;1097.8;540.3;1158;533;37.1;37.1;37.1;37.1
1585648800;31.03.2020 13:00;1096.9;567.6;1175.6;557.8;29;29;29;29
1585652400;31.03.2020 14:00;1068.4;620.2;1124.3;577.1;28.09;28.09;28.09;28.09
1585656000;31.03.2020 15:00;1070.5;639.9;1113.1;596.4;28.01;28.01;28.01;28.01
1585659600;31.03.2020 16:00;1070.1;621.6;1108.3;612.3;28.01;28.01;28.01;28.01
1585663200;31.03.2020 17:00;1080.5;624.3;1092;622.9;27.9;27.9;27.9;27.9
1585666800;31.03.2020 18:00;1081.2;621.3;1068.9;631.3;28.09;28.09;28.09;28.09
1585670400;31.03.2020 19:00;1076.1;629.9;1072;642.6;35.78;35.78;35.78;35.78
1585674000;31.03.2020 20:00;1112.6;652.9;1067.2;667.5;41.65;41.65;41.65;41.65
1585677600;31.03.2020 21:00;1079.1;628;1089;670.4;28.09;28.09;28.09;28.09
1585681200;31.03.2020 22:00;1013;622.7;1005.6;679.2;28.04;28.04;28.04;28.04
